,root,group,prob,X1_1,X2_1,X1_2,X2_2,X1_3,X2_3,X1_4,X2_4,X1_5,X2_5,X1_6,X2_6,X1_7,X2_7,X1_8,X2_8,X1_9,X2_9,X1_10,X2_10
10,ecj2018,netgen,1000-10-14.tsp,0.49387115,3.9926698,-0.006769919,3.6019163,1.578089,2.01394,0.8841301,0.46222124,-0.082924485,3.4562144,-0.13011064,-0.1432934,0.28959352,-0.10170236,0.037458804,0.2423512,-0.09246111,0.6366334,-0.050883483,0.17875843
11,ecj2018,netgen,1000-10-15.tsp,0.49220848,3.973504,-0.007211215,3.5539186,1.5773749,2.0131261,0.8830465,0.46223956,-0.08375066,3.4410434,-0.12969051,-0.1430512,0.28365064,-0.10214744,0.038483907,0.24139024,-0.090774,0.64360017,-0.05061134,0.17716716
12,ecj2018,netgen,1000-10-16.tsp,0.49428007,3.9923148,-0.0055017215,3.5750542,1.5166372,1.9849132,0.8829931,0.45490316,-0.09068371,3.4451034,-0.129323,-0.13806945,0.26099697,-0.10726987,0.041668255,0.24508499,-0.1081351,0.67837083,-0.04719855,0.1806882
13,ecj2018,netgen,1000-10-17.tsp,0.49330312,3.9841244,-0.0069215484,3.5607522,1.5698367,2.0049782,0.8828358,0.46059182,-0.08536336,3.4389327,-0.12948278,-0.14297903,0.28402188,-0.10120114,0.038381726,0.24061708,-0.09250717,0.6465532,-0.0483137,0.18061633
14,ecj2018,netgen,1000-10-18.tsp,0.49345517,3.9859118,-0.0071023004,3.5620387,1.5772303,2.0132012,0.88361084,0.46112868,-0.08426522,3.4306934,-0.1299145,-0.14386064,0.28863484,-0.10153355,0.03737215,0.24167714,-0.08968508,0.6338707,-0.05122022,0.17742638
15,ecj2018,netgen,1000-10-19.tsp,0.49265823,3.9769804,-0.005701222,3.560457,1.5213495,1.9844949,0.8829654,0.45755625,-0.09001815,3.4197812,-0.12976888,-0.13858227,0.26507533,-0.10817016,0.04045939,0.24695434,-0.10485009,0.6629072,-0.05196602,0.17408025
16,ecj2018,netgen,1000-10-2.tsp,0.4940237,3.991076,-0.007177932,3.5652924,1.5743649,2.0117133,0.88348806,0.45947692,-0.08425337,3.436467,-0.12980743,-0.14380544,0.28723678,-0.10207344,0.038064152,0.24054149,-0.090822525,0.6392353,-0.050174795,0.18107991
17,ecj2018,netgen,1000-10-20.tsp,0.4929133,3.9798226,-0.0071532666,3.5543826,1.5764505,2.010751,0.883879,0.4611444,-0.08434907,3.4402235,-0.12972146,-0.14308803,0.28360623,-0.1021139,0.03825784,0.24187668,-0.093580276,0.64248323,-0.04969379,0.17991294
18,ecj2018,netgen,1000-10-21.tsp,0.49447218,3.9959338,-0.0068420763,3.5754962,1.5705627,2.0107372,0.8828293,0.45901716,-0.084509484,3.4548717,-0.12938732,-0.143368,0.28548813,-0.100930825,0.038538646,0.23934834,-0.092020795,0.65033776,-0.04711165,0.18453722
19,ecj2018,netgen,1000-10-22.tsp,0.4929633,3.9807808,-0.007204117,3.5553648,1.5779743,2.0132627,0.88377434,0.46151257,-0.083973676,3.4310548,-0.1299291,-0.14366968,0.28743458,-0.102041624,0.037622992,0.24164009,-0.09063428,0.6347292,-0.051428016,0.17780626
20,ecj2018,netgen,1000-10-23.tsp,0.49427456,3.993015,-0.0065840455,3.5713208,1.5498345,2.002875,0.8841177,0.45679116,-0.08651768,3.4292958,-0.13002323,-0.14182968,0.2768933,-0.105790064,0.039211616,0.24406774,-0.0983513,0.6476231,-0.051782988,0.17853153
21,ecj2018,netgen,1000-10-24.tsp,0.49415037,3.9929137,-0.0078176055,3.5776026,1.5982141,2.0387259,0.8859555,0.45008984,-0.08290535,3.4230855,-0.13040455,-0.14457926,0.29083753,-0.10375415,0.035290334,0.2497489,-0.0887532,0.62900305,-0.05406599,0.17752515
22,ecj2018,netgen,1000-10-25.tsp,0.49661398,4.014692,-0.0055010174,3.590523,1.5127133,1.9852111,0.8837009,0.45138943,-0.09076889,3.449975,-0.129373,-0.13879502,0.26247978,-0.10786921,0.04160061,0.24489902,-0.10929139,0.6793636,-0.04646629,0.18573417
23,ecj2018,netgen,1000-10-26.tsp,0.49553007,4.0060234,-0.0070751174,3.5802937,1.577218,2.0184104,0.88419443,0.45787707,-0.0835155,3.4526503,-0.12970684,-0.14409539,0.2893544,-0.10215802,0.03741664,0.24126835,-0.09131557,0.64059937,-0.048869714,0.18623166
24,ecj2018,netgen,1000-10-27.tsp,0.49447984,3.9955192,-0.0069983187,3.569791,1.570082,2.0045936,0.8833866,0.45879608,-0.08551339,3.436379,-0.12960654,-0.1435366,0.2862368,-0.101615325,0.037825808,0.2415673,-0.09280939,0.64260304,-0.048605084,0.18285911
25,ecj2018,netgen,1000-10-28.tsp,0.49341533,3.9849691,-0.007069906,3.5600488,1.5770153,2.0118976,0.8837248,0.4609173,-0.084365636,3.4440951,-0.12963568,-0.14326666,0.28501713,-0.10129837,0.03818121,0.24113254,-0.09268297,0.64255095,-0.048929993,0.1805524
26,ecj2018,netgen,1000-10-29.tsp,0.4933818,3.9846842,-0.0072849793,3.5597308,1.5804738,2.0162776,0.8836827,0.46067187,-0.08356673,3.4438841,-0.1296712,-0.1434513,0.28553808,-0.1024054,0.0380052,0.24136744,-0.090977,0.6423929,-0.049756456,0.18141262
27,ecj2018,netgen,1000-10-3.tsp,0.491731,3.9693816,-0.0073040407,3.547674,1.5805278,2.0163815,0.8832609,0.46368825,-0.08319008,3.4169464,-0.13025278,-0.14399816,0.28970197,-0.102664925,0.037105374,0.24219947,-0.08652265,0.62689793,-0.055357788,0.1714321
28,ecj2018,netgen,1000-10-30.tsp,0.4935461,3.9868023,-0.006929344,3.5672858,1.5706627,2.005129,0.88229185,0.46041355,-0.08542282,3.4417334,-0.12939306,-0.14311785,0.2843475,-0.10091187,0.03852682,0.24039672,-0.09108294,0.6479787,-0.04833396,0.18008164
29,ecj2018,netgen,1000-10-31.tsp,0.49185562,3.970305,-0.007024149,3.5479813,1.5736115,2.0047529,0.8828162,0.46329683,-0.08508462,3.4183164,-0.12987056,-0.14329036,0.28672636,-0.10156229,0.037531912,0.24213022,-0.08959939,0.63513905,-0.05234561,0.17356247
30,ecj2018,netgen,1000-10-32.tsp,0.49441323,3.9944482,-0.0070195114,3.5633402,1.5696621,2.0049682,0.88367957,0.4586554,-0.085516036,3.4386458,-0.12952495,-0.14327876,0.28516677,-0.10162995,0.037832122,0.24134718,-0.094348915,0.64345884,-0.04759038,0.18468924
31,ecj2018,netgen,1000-10-33.tsp,0.49215233,3.9730003,-0.005496535,3.5647151,1.518724,1.9842193,0.8817312,0.45853144,-0.090117455,3.4172876,-0.12971689,-0.13859439,0.2663566,-0.107010804,0.040574614,0.2456913,-0.10194844,0.6628894,-0.05279748,0.17023635
32,ecj2018,netgen,1000-10-34.tsp,0.49532852,4.006551,-0.0065755947,3.612088,1.5773332,2.0192337,0.88461065,0.46016553,-0.08243729,3.4783993,-0.12983255,-0.14328848,0.28915936,-0.10161934,0.037782628,0.24135767,-0.094315454,0.6443531,-0.048318677,0.18550402
33,ecj2018,netgen,1000-10-35.tsp,0.49658173,4.018201,-0.006825699,3.6200113,1.5772159,2.0111763,0.8850003,0.45802313,-0.08351514,3.4680681,-0.12991066,-0.14363104,0.28913096,-0.10176333,0.037831914,0.24217027,-0.09521019,0.641184,-0.048290096,0.18632524
34,ecj2018,netgen,1000-10-36.tsp,0.4924386,3.9758816,-0.0073508536,3.5536282,1.5786046,2.006341,0.8831912,0.46249843,-0.08461062,3.420986,-0.12992238,-0.14343978,0.28671336,-0.10243003,0.0375625,0.24279155,-0.08958202,0.63393575,-0.052650888,0.1749012
35,ecj2018,netgen,1000-10-37.tsp,0.4925399,3.9757473,-0.0054843747,3.556242,1.5163115,1.9767998,0.8826713,0.45783323,-0.09154843,3.4149845,-0.1294993,-0.13810472,0.2636857,-0.107710555,0.040173657,0.24736202,-0.10582677,0.66808695,-0.050168894,0.17580539
36,ecj2018,netgen,1000-10-38.tsp,0.49671662,4.0168858,-0.007651516,3.5930178,1.5862355,2.0255833,0.8858382,0.44463,-0.08515779,3.4497166,-0.12953818,-0.14354943,0.28360808,-0.10237666,0.036807146,0.24824668,-0.0970787,0.6494163,-0.04648769,0.19091064
37,ecj2018,netgen,1000-10-39.tsp,0.49304628,3.9807634,-0.005858439,3.5645075,1.5247594,1.9868394,0.88305753,0.45695406,-0.089610346,3.420981,-0.1298599,-0.13901559,0.26658508,-0.107599,0.040487297,0.2464343,-0.104338765,0.65883297,-0.052069735,0.17362769
38,ecj2018,netgen,1000-10-4.tsp,0.49255472,3.977032,-0.00610167,3.5635848,1.5453947,2.0000598,0.8822682,0.46007234,-0.08685633,3.4412434,-0.12952149,-0.14075725,0.27448648,-0.10379846,0.03982916,0.24218148,-0.097005986,0.6585361,-0.04983273,0.17610806
39,ecj2018,netgen,1000-10-40.tsp,0.49274763,3.9788058,-0.0070286733,3.55413,1.5750605,2.0115843,0.883511,0.46182546,-0.0843571,3.4312656,-0.12983735,-0.1434472,0.28683597,-0.10149285,0.037764315,0.24113552,-0.09092619,0.6371632,-0.050746813,0.1774623
40,ecj2018,netgen,1000-10-41.tsp,0.49290028,3.9809399,-0.0071157566,3.562439,1.5775847,2.0143034,0.8830008,0.46192488,-0.083754964,3.4297116,-0.12993933,-0.14392574,0.28906292,-0.101916164,0.037577298,0.24119844,-0.08731124,0.635212,-0.052462664,0.17566168
41,ecj2018,netgen,1000-10-42.tsp,0.49429187,3.9924798,-0.0059217047,3.5741446,1.5253849,1.9911518,0.88367957,0.45473734,-0.08918318,3.4347615,-0.12977447,-0.139147,0.26533595,-0.10850912,0.0408983,0.24628896,-0.10576307,0.66534454,-0.050527606,0.17869382
42,ecj2018,netgen,1000-10-43.tsp,0.49377397,3.988738,-0.006962469,3.5636485,1.5744257,2.0148315,0.88350433,0.46010795,-0.08401477,3.4463003,-0.12962888,-0.14348999,0.28631303,-0.1018363,0.038064316,0.24051769,-0.091365196,0.644296,-0.04907974,0.18229906
43,ecj2018,netgen,1000-10-44.tsp,0.4937508,3.9881308,-0.0071052103,3.5648713,1.5781736,2.0161698,0.88347596,0.46010095,-0.08366175,3.4568317,-0.12950501,-0.14320178,0.2833255,-0.10182539,0.038940087,0.23994647,-0.09251548,0.6497269,-0.048292696,0.18298776
44,ecj2018,netgen,1000-10-45.tsp,0.49371848,3.988199,-0.0072042383,3.560549,1.5803981,2.0167177,0.8844912,0.4606842,-0.08379773,3.427788,-0.13009582,-0.14424366,0.29051122,-0.102494724,0.036782566,0.24288064,-0.090089805,0.62957335,-0.05231759,0.17877522
45,ecj2018,netgen,1000-10-46.tsp,0.49135348,3.9659476,-0.007137017,3.549135,1.5766424,2.0035508,0.88229054,0.46459585,-0.08484703,3.4151347,-0.1299265,-0.14327282,0.2871123,-0.10136932,0.037648093,0.24204135,-0.08754407,0.6336386,-0.053694732,0.17026156
46,ecj2018,netgen,1000-10-47.tsp,0.49152562,3.9675088,-0.0068139494,3.5502834,1.5714909,2.0058086,0.88205975,0.46391526,-0.084964626,3.430836,-0.12957759,-0.14284852,0.285164,-0.10042106,0.038112294,0.24053769,-0.0894459,0.6422645,-0.050357137,0.17410618
47,ecj2018,netgen,1000-10-48.tsp,0.49668518,4.016472,-0.008192558,3.5956595,1.5965986,2.040949,0.887204,0.44455895,-0.08281593,3.4499235,-0.13010035,-0.14441538,0.2859861,-0.10456451,0.03649847,0.25000867,-0.09531403,0.6404721,-0.05001785,0.18872772
48,ecj2018,netgen,1000-10-49.tsp,0.49203992,3.972559,-0.007049174,3.5565794,1.5753404,2.0089002,0.88215125,0.46324244,-0.08441712,3.4279613,-0.12977442,-0.14332826,0.28635427,-0.10146389,0.038137786,0.24098992,-0.08721051,0.63884646,-0.052479003,0.17273447
49,ecj2018,netgen,1000-10-5.tsp,0.49430394,3.9970827,-0.00637075,3.6122932,1.5722805,2.0160549,0.88315123,0.46147165,-0.082889915,3.4834247,-0.12951857,-0.14256687,0.2850128,-0.10112581,0.03909171,0.23939252,-0.0933125,0.6566539,-0.04739792,0.18332456
50,ecj2018,netgen,1000-10-50.tsp,0.49183723,3.9703147,-0.007122773,3.5487337,1.5770332,2.0069954,0.8825941,0.46361956,-0.0846786,3.4207683,-0.12980932,-0.14335825,0.2876682,-0.101288706,0.037427254,0.24183574,-0.08831253,0.6346452,-0.052106205,0.17358282
51,ecj2018,netgen,1000-10-6.tsp,0.49187887,3.9704287,-0.0062330165,3.5568085,1.5465031,1.9936086,0.8821586,0.4612056,-0.087520175,3.425892,-0.12965325,-0.1406658,0.2748915,-0.10384231,0.03946304,0.24335471,-0.09668786,0.65260327,-0.051402774,0.17276905
52,ecj2018,netgen,1000-10-7.tsp,0.492942,3.980413,-0.005315029,3.5701869,1.5137634,1.98489,0.8825328,0.45714688,-0.09034327,3.4267015,-0.12971741,-0.1384,0.26500845,-0.10749519,0.040573407,0.24619018,-0.10519985,0.66636455,-0.05135776,0.17387474
53,ecj2018,netgen,1000-10-8.tsp,0.49508244,4.0008516,-0.0070259934,3.5706465,1.5721163,2.009395,0.8837629,0.45789215,-0.08478579,3.451775,-0.12945783,-0.14345954,0.28480485,-0.10178719,0.038370043,0.24050198,-0.09421118,0.6481166,-0.047236774,0.18686005
54,ecj2018,netgen,1000-10-9.tsp,0.49070978,3.9595065,-0.0071485373,3.5379124,1.5826952,2.0162954,0.8829818,0.46617073,-0.082988225,3.4174082,-0.13021187,-0.14374408,0.28951195,-0.10178255,0.037145276,0.2419194,-0.08550354,0.6277608,-0.055922084,0.16834505
55,ecj2018,netgen,1000-2-1.tsp,0.3042153,1.6342231,-0.13433388,1.1414925,0.93666196,0.8492547,0.6447233,0.41470188,-0.11045689,1.112672,-0.09793255,-0.12020201,0.16134049,-0.022892643,0.14462806,0.08188745,0.04751164,1.0752554,0.05090405,0.078580625
56,ecj2018,netgen,1000-2-10.tsp,0.29260087,1.6380435,-0.161184,0.96851593,0.6164796,0.4758175,0.635173,0.40415972,-0.1315316,1.1114198,-0.09700182,-0.12369889,0.15030672,-0.019118614,0.1532912,0.07315792,0.067656234,1.0884156,0.047840748,0.069181375
57,ecj2018,netgen,1000-2-11.tsp,0.27995172,1.5695292,-0.15602909,1.0189912,0.69795173,0.49956718,0.67464304,0.33764413,-0.11443033,1.0451577,-0.097924724,-0.12354415,0.14924246,-0.017538643,0.15452212,0.07493169,0.038183615,1.2827237,0.055031724,0.08834192
58,ecj2018,netgen,1000-2-12.tsp,0.2939156,1.6361566,-0.15888028,0.96675473,0.6081966,0.47480378,0.6359867,0.40234232,-0.12659298,1.1114432,-0.09704045,-0.122847386,0.14872415,-0.019901259,0.15470064,0.07260398,0.05986364,1.1009468,0.04758791,0.06953002
59,ecj2018,netgen,1000-2-13.tsp,0.2977992,1.6304117,-0.14800774,1.0420289,0.7641615,0.64451194,0.63591033,0.4116172,-0.11092368,1.0899746,-0.09690754,-0.121959575,0.15348345,-0.020575974,0.14954951,0.07737725,0.055970937,1.0740091,0.05072141,0.073406436
60,ecj2018,netgen,1000-2-14.tsp,0.29585013,1.6387072,-0.15498595,0.9932344,0.63926154,0.5087399,0.6361302,0.4056726,-0.12162717,1.1013485,-0.09701255,-0.12318656,0.15047789,-0.020388793,0.15250964,0.07429754,0.057775684,1.1053548,0.04887475,0.07184259
61,ecj2018,netgen,1000-2-15.tsp,0.29718524,1.6127589,-0.14346643,1.092509,0.90118426,0.79050815,0.6382324,0.41288862,-0.102675825,1.0583098,-0.096834086,-0.122543424,0.15940697,-0.020674672,0.14411783,0.080669306,0.057732247,1.045324,0.05353674,0.07836203
62,ecj2018,netgen,1000-2-16.tsp,0.29916346,1.619085,-0.14106165,1.0850673,0.89483654,0.790798,0.63820255,0.41475385,-0.098236844,1.060815,-0.09687488,-0.12178758,0.15790814,-0.021439023,0.14483336,0.08070367,0.052183658,1.052188,0.05311685,0.077428006
63,ecj2018,netgen,1000-2-17.tsp,0.291928,1.6171764,-0.15989101,1.0015322,0.64312845,0.4967283,0.64034957,0.4027026,-0.13557781,1.105159,-0.09741624,-0.12584077,0.15640967,-0.01820395,0.14974321,0.075215764,0.07370823,1.08203,0.04847232,0.071698084
64,ecj2018,netgen,1000-2-18.tsp,0.2958687,1.6199663,-0.14920777,1.0630547,0.77568626,0.6485324,0.63667613,0.4081167,-0.114514485,1.0867726,-0.096774615,-0.12281918,0.1553116,-0.019618858,0.14903861,0.07706031,0.061645497,1.0672727,0.05167794,0.07482312
65,ecj2018,netgen,1000-2-19.tsp,0.29614934,1.6397367,-0.15438831,0.99088824,0.62675416,0.49918565,0.6344207,0.40558445,-0.119030796,1.1067748,-0.09693134,-0.12243988,0.14873868,-0.020728208,0.15307054,0.07416744,0.054077256,1.109622,0.0485577,0.07113487
66,ecj2018,netgen,1000-2-2.tsp,0.2967438,1.6126474,-0.14453007,1.090076,0.9025536,0.78852165,0.63834566,0.4134517,-0.10476437,1.0569743,-0.09687739,-0.12288029,0.16000001,-0.020500973,0.14376332,0.080691814,0.059630085,1.0413022,0.053558405,0.07847193
67,ecj2018,netgen,1000-2-20.tsp,0.3002698,1.6186794,-0.13940871,1.0890406,0.7990617,0.68472075,0.6364233,0.40661705,-0.09757082,1.0799415,-0.09643715,-0.12124398,0.15251069,-0.020989345,0.14971174,0.07710521,0.04269516,1.0955987,0.052110355,0.07764322
68,ecj2018,netgen,1000-2-21.tsp,0.30222026,1.6222379,-0.13618447,1.1636713,0.9750421,0.8697427,0.6454288,0.4113636,-0.11821762,1.1055521,-0.09832984,-0.12341764,0.16838877,-0.02153654,0.14188409,0.08266628,0.058814213,1.057794,0.052026,0.08155715
69,ecj2018,netgen,1000-2-22.tsp,0.30064675,1.6255867,-0.13974653,1.0915833,0.90587056,0.8013723,0.6365131,0.41617972,-0.09466624,1.0583694,-0.09662228,-0.12137533,0.1564289,-0.021659948,0.1453644,0.08008347,0.049323145,1.0574713,0.053591568,0.078464724
70,ecj2018,netgen,1000-2-23.tsp,0.29693165,1.6244988,-0.14795223,1.0504589,0.7649276,0.6444553,0.63788784,0.40836483,-0.112598926,1.0889865,-0.096917175,-0.122449845,0.15488264,-0.020205004,0.14918225,0.07731546,0.057775684,1.0741744,0.050535124,0.073428124
71,ecj2018,netgen,1000-2-24.tsp,0.29596242,1.6014715,-0.1437244,1.1068623,0.9212417,0.80477256,0.63952154,0.41183215,-0.10731121,1.0530188,-0.09695832,-0.123826504,0.16262288,-0.01986329,0.14277312,0.08122734,0.06206963,1.0412995,0.053761493,0.080232576
72,ecj2018,netgen,1000-2-25.tsp,0.29871142,1.6138108,-0.14076626,1.0987291,0.90844303,0.80191284,0.6378183,0.41314715,-0.09842128,1.0564289,-0.09676195,-0.12217582,0.15861464,-0.020948619,0.14466672,0.08048606,0.05332461,1.0516248,0.053734537,0.07860565
73,ecj2018,netgen,1000-2-26.tsp,0.29992738,1.6346447,-0.14199758,1.1274314,0.9523459,0.8426522,0.6438294,0.41347286,-0.13148911,1.1171746,-0.09842627,-0.123990506,0.16925097,-0.02105103,0.13997778,0.083527744,0.067612246,1.0382948,0.05066601,0.078062326
74,ecj2018,netgen,1000-2-27.tsp,0.2947026,1.6594605,-0.16085614,0.9522215,0.6099994,0.47726724,0.63305724,0.40936425,-0.12849562,1.1168159,-0.0971045,-0.12314984,0.14918771,-0.020144377,0.1524221,0.07433108,0.066737935,1.0911955,0.046125285,0.06731316
75,ecj2018,netgen,1000-2-28.tsp,0.29781947,1.6118221,-0.14225084,1.0947969,0.9007398,0.79125136,0.638591,0.4125532,-0.101667926,1.0591973,-0.09688625,-0.122531936,0.15951693,-0.020600555,0.14421205,0.080707535,0.0558208,1.0476604,0.05346062,0.078227475
76,ecj2018,netgen,1000-2-29.tsp,0.29727134,1.6152616,-0.14350122,1.0898238,0.9021342,0.7914661,0.6371957,0.4139632,-0.10197197,1.0570618,-0.09677211,-0.12234047,0.15857056,-0.020778432,0.14430246,0.0805647,0.05735591,1.0447669,0.05371656,0.078148864
77,ecj2018,netgen,1000-2-3.tsp,0.3010123,1.632869,-0.13946977,1.1333462,0.9482181,0.84552705,0.6440767,0.41379166,-0.12489741,1.1158657,-0.098246045,-0.12284338,0.16641967,-0.02150766,0.14159636,0.08281945,0.06097537,1.050211,0.05082447,0.07822485
78,ecj2018,netgen,1000-2-30.tsp,0.2981561,1.6111019,-0.14089444,1.1044185,0.90212905,0.79522204,0.6381596,0.41040382,-0.10013912,1.0608281,-0.0967777,-0.12224306,0.15889068,-0.020518942,0.144786,0.080438554,0.05466306,1.0535253,0.05370281,0.07869478
79,ecj2018,netgen,1000-2-31.tsp,0.30015454,1.6183649,-0.13989253,1.0977453,0.9117505,0.8056251,0.6375098,0.41500703,-0.0954967,1.0552529,-0.096657984,-0.121951275,0.15812244,-0.021460386,0.14454673,0.080499694,0.05044517,1.0532786,0.053659808,0.079026744
80,ecj2018,netgen,1000-2-32.tsp,0.2966961,1.6434426,-0.15602498,0.98267317,0.65249133,0.5229049,0.63741225,0.4097775,-0.12380652,1.1051214,-0.097339496,-0.12345941,0.15233253,-0.020498361,0.15143237,0.075270504,0.060654074,1.0942657,0.047932863,0.07093697
81,ecj2018,netgen,1000-2-33.tsp,0.29298303,1.6288848,-0.16228217,0.9622898,0.6337973,0.4903971,0.64330536,0.4054957,-0.13885412,1.1060344,-0.09783601,-0.12623484,0.15770799,-0.018599663,0.14948657,0.07535605,0.07408112,1.0799668,0.046339,0.06926118
82,ecj2018,netgen,1000-2-34.tsp,0.3886025,1.9839941,-0.115307294,1.0009428,0.7714126,0.7451631,0.63865334,0.41577876,0.006484778,1.0510042,-0.0959541,-0.09674514,0.12404078,-0.037301656,0.17034055,0.07051886,-0.04966103,1.2357879,0.05065705,0.07435533
83,ecj2018,netgen,1000-2-35.tsp,0.29775316,1.6024613,-0.14061165,1.113285,0.9274468,0.8168975,0.64258265,0.41076428,-0.10599166,1.0533193,-0.09721798,-0.12413362,0.16420244,-0.020016506,0.14283308,0.081380054,0.058627788,1.0486902,0.053173613,0.08037209
84,ecj2018,netgen,1000-2-36.tsp,0.29664606,1.6101738,-0.14476933,1.0936747,0.9109168,0.79376215,0.6382148,0.41463402,-0.10666428,1.055258,-0.09691044,-0.123326935,0.16105175,-0.020353379,0.14327241,0.08090635,0.061133895,1.0393316,0.0536299,0.079367645
85,ecj2018,netgen,1000-2-37.tsp,0.30548108,1.6406184,-0.13373464,1.140737,0.94076896,0.85195965,0.64531016,0.4150188,-0.107483245,1.1106306,-0.09782185,-0.11974861,0.16071358,-0.023103682,0.14504851,0.08168733,0.04636268,1.0767232,0.05113947,0.07863905
86,ecj2018,netgen,1000-2-38.tsp,0.32141975,1.6685183,-0.13322064,0.99602586,0.7409645,0.6912118,0.63518363,0.41374952,-0.06153293,1.0961441,-0.09598937,-0.110012956,0.13730256,-0.02712826,0.16416067,0.07160036,0.0035304958,1.1746306,0.04864887,0.07065861
87,ecj2018,netgen,1000-2-39.tsp,0.29779923,1.6069964,-0.1418336,1.1007212,0.90289193,0.7946644,0.63886,0.41091713,-0.10093123,1.0584422,-0.09681955,-0.12251214,0.15989678,-0.020557944,0.14415245,0.08081898,0.05514731,1.0504318,0.053521667,0.07882382
88,ecj2018,netgen,1000-2-4.tsp,0.30054477,1.616952,-0.137871,1.103053,0.9126064,0.81258,0.6371907,0.41298762,-0.092276506,1.0554067,-0.09658484,-0.12143476,0.15714288,-0.021646228,0.14506954,0.08056327,0.0478045,1.0601989,0.053804517,0.078869455
89,ecj2018,netgen,1000-2-40.tsp,0.29833,1.6263926,-0.14490657,1.06052,0.7767005,0.66005754,0.63495636,0.40968138,-0.105362855,1.0852901,-0.09663098,-0.12138241,0.15235072,-0.020786284,0.15009625,0.07708718,0.05144598,1.0813521,0.051698297,0.07492187
90,ecj2018,netgen,1000-2-41.tsp,0.29616696,1.6354243,-0.15193951,1.0325922,0.75275284,0.6262057,0.63421345,0.4116333,-0.11528031,1.0928837,-0.096757844,-0.12203781,0.15283567,-0.020130662,0.14961676,0.076981805,0.06178123,1.0652612,0.050611198,0.072436735
91,ecj2018,netgen,1000-2-42.tsp,0.2967788,1.6522874,-0.15594791,0.9719188,0.6142709,0.4883271,0.6329104,0.40664837,-0.11853332,1.1090648,-0.09677027,-0.121714406,0.14690268,-0.020948468,0.15459009,0.07311485,0.05438628,1.1099105,0.047921393,0.06933967
