,root,group,prob,X1_1,X2_1,X1_2,X2_2,X1_3,X2_3,X1_4,X2_4,X1_5,X2_5,X1_6,X2_6,X1_7,X2_7,X1_8,X2_8,X1_9,X2_9,X1_10,X2_10
27,ecj2018,netgen,1000-10-3.tsp,0.811962,0.097592644,0.23959185,-0.09638403,0.7122597,2.2096565,1.0510601,0.048468966,0.15073434,1.0439342,-0.022575779,-0.030784851,-0.090175256,0.25689483,-0.14922409,-0.13145798,-0.07194324,0.05961685,-0.08598808,0.24762079
28,ecj2018,netgen,1000-10-30.tsp,0.78935987,0.0906008,0.23012635,-0.09401947,0.71168363,2.1855156,1.0603546,0.051911112,0.14836405,1.0544816,-0.02528467,-0.031787377,-0.08756831,0.25605223,-0.14860108,-0.13289584,-0.062289365,0.061288215,-0.0847355,0.24764632
29,ecj2018,netgen,1000-10-31.tsp,0.7920015,0.097639896,0.22864482,-0.09603365,0.69192654,2.1648202,1.0519574,0.045956183,0.15223292,1.0360514,-0.028183341,-0.04000903,-0.08954352,0.25221252,-0.14926049,-0.13153164,-0.070678644,0.057607137,-0.08828181,0.24822028
30,ecj2018,netgen,1000-10-32.tsp,0.8136153,0.091617055,0.2430603,-0.09478159,0.69619054,2.1408758,1.0394162,0.062428128,0.14661533,1.0475665,-0.022055019,-0.028079776,-0.08813577,0.26063952,-0.14865713,-0.13274942,-0.06957054,0.069437854,-0.08443364,0.24431862
31,ecj2018,netgen,1000-10-33.tsp,0.7812044,0.09517384,0.22321174,-0.095004514,0.7066247,2.1983273,1.0580109,0.041798607,0.15098648,1.0460734,-0.029717952,-0.040953975,-0.08844972,0.25136554,-0.14931694,-0.13151844,-0.065332025,0.054210436,-0.0891261,0.25118515
32,ecj2018,netgen,1000-10-34.tsp,0.81363666,0.09000334,0.24354695,-0.093831606,0.72020763,2.1977272,1.0509962,0.062264666,0.14561212,1.0603865,-0.020241605,-0.02370612,-0.08782827,0.26222092,-0.14853525,-0.13293253,-0.062352527,0.068863265,-0.08177344,0.24552874
33,ecj2018,netgen,1000-10-35.tsp,0.808929,0.08927948,0.24300095,-0.09387836,0.70237005,2.1536272,1.0419704,0.0642021,0.14528288,1.0609741,-0.022377884,-0.027430726,-0.08735721,0.2621917,-0.14834666,-0.13328049,-0.06510708,0.071279965,-0.082355164,0.24501264
34,ecj2018,netgen,1000-10-36.tsp,0.7947762,0.09768671,0.23109768,-0.09604158,0.6963629,2.1712265,1.0471117,0.048982427,0.15188277,1.0403804,-0.027045187,-0.038651705,-0.0899114,0.2538529,-0.14883721,-0.13240527,-0.07111686,0.059539214,-0.0864689,0.24790655
35,ecj2018,netgen,1000-10-37.tsp,0.77967525,0.09740455,0.22114739,-0.09535675,0.6952772,2.1708555,1.0476205,0.046376273,0.15152179,1.0412011,-0.030575627,-0.0439792,-0.08912935,0.25076354,-0.14931837,-0.13152763,-0.067855805,0.055107113,-0.090772994,0.25026834
36,ecj2018,netgen,1000-10-38.tsp,0.8048106,0.091788694,0.23719653,-0.094497986,0.7060957,2.1663861,1.0466497,0.06040076,0.1472044,1.0489459,-0.02305815,-0.029258767,-0.08801583,0.25908923,-0.14834362,-0.13325198,-0.066571586,0.06731859,-0.084064685,0.24519707
37,ecj2018,netgen,1000-10-39.tsp,0.7834861,0.09543593,0.22479077,-0.0950797,0.69676477,2.176974,1.04941,0.046189062,0.15052918,1.0491915,-0.029633524,-0.040815935,-0.088543594,0.2523375,-0.14919734,-0.13172226,-0.06489911,0.055826522,-0.08780843,0.25066465
38,ecj2018,netgen,1000-10-4.tsp,0.7849061,0.09193053,0.22573873,-0.094096795,0.72317505,2.225156,1.0683633,0.045523293,0.14922749,1.0563042,-0.025852537,-0.03215821,-0.08782157,0.2539807,-0.14902885,-0.13207132,-0.05936625,0.055778913,-0.08576002,0.25020915
39,ecj2018,netgen,1000-10-40.tsp,0.8038293,0.09468379,0.23558958,-0.09545678,0.70089924,2.1730785,1.050021,0.052189663,0.14946523,1.0452963,-0.02413276,-0.03185395,-0.08889449,0.25614753,-0.1491047,-0.13180809,-0.06833918,0.061762888,-0.08571197,0.24707003
40,ecj2018,netgen,1000-10-41.tsp,0.8054812,0.092117004,0.23830988,-0.09479872,0.72438437,2.2195485,1.0600579,0.050900307,0.14824043,1.0551118,-0.02175542,-0.02700513,-0.08858155,0.2583468,-0.14885227,-0.1323529,-0.06628373,0.06242918,-0.083987765,0.24751161
41,ecj2018,netgen,1000-10-42.tsp,0.7862447,0.08950519,0.22628978,-0.093765505,0.72537017,2.2209258,1.0603187,0.050114386,0.14714767,1.0694828,-0.024971416,-0.030476905,-0.087215886,0.2557293,-0.1487569,-0.13262632,-0.060896426,0.05936489,-0.085038215,0.25051135
42,ecj2018,netgen,1000-10-43.tsp,0.8104682,0.08973875,0.24044521,-0.094141915,0.72756827,2.2133746,1.0566589,0.057272803,0.14620772,1.060415,-0.019788625,-0.02284895,-0.08795265,0.26083168,-0.14863376,-0.13275458,-0.06426003,0.06586859,-0.082512215,0.2461901
43,ecj2018,netgen,1000-10-44.tsp,0.79456306,0.08937195,0.23143701,-0.093848675,0.7309418,2.226093,1.0634292,0.05358592,0.14728992,1.0672907,-0.021973833,-0.025480116,-0.08763932,0.2575804,-0.14844221,-0.13310698,-0.059710693,0.061543804,-0.082008906,0.24816415
44,ecj2018,netgen,1000-10-45.tsp,0.8159616,0.09327487,0.24388763,-0.09531484,0.7092831,2.1852503,1.0471088,0.05597058,0.14788745,1.0504292,-0.021262439,-0.027269531,-0.089026645,0.260004,-0.14895667,-0.13206933,-0.069809705,0.065793216,-0.08386293,0.24614374
45,ecj2018,netgen,1000-10-46.tsp,0.78732556,0.099829786,0.22651713,-0.096630424,0.6884462,2.1622303,1.0498061,0.042613823,0.1538989,1.0310296,-0.030335309,-0.045071006,-0.09018917,0.2503473,-0.14914168,-0.13184896,-0.0738661,0.05613709,-0.08937504,0.2487768
46,ecj2018,netgen,1000-10-47.tsp,0.7892979,0.09742828,0.2278001,-0.09569701,0.6927725,2.167284,1.0535189,0.045854,0.15225598,1.0349149,-0.028409777,-0.039695498,-0.089349866,0.25217208,-0.14919557,-0.13168392,-0.06710232,0.05643497,-0.08778468,0.24823482
47,ecj2018,netgen,1000-10-48.tsp,0.81432843,0.08890336,0.24339467,-0.09438032,0.73172235,2.21793,1.0494597,0.060416367,0.1455064,1.0674618,-0.018923886,-0.021812499,-0.08813087,0.2622389,-0.14811108,-0.13355434,-0.06726465,0.06928767,-0.08063966,0.24619964
48,ecj2018,netgen,1000-10-49.tsp,0.7900511,0.09503334,0.22980481,-0.09527241,0.7127337,2.205848,1.0602818,0.044595145,0.15112662,1.0463536,-0.026283877,-0.035545517,-0.08908673,0.25368804,-0.14884351,-0.1324265,-0.06640476,0.057368718,-0.08597377,0.24895142
49,ecj2018,netgen,1000-10-5.tsp,0.7924177,0.08748852,0.23085302,-0.092981406,0.74615705,2.2485793,1.0725994,0.05385459,0.14578272,1.0726734,-0.021131333,-0.02272657,-0.08677449,0.25834894,-0.14848107,-0.1331146,-0.056806557,0.06241874,-0.08379032,0.24835597
50,ecj2018,netgen,1000-10-50.tsp,0.80109197,0.09918931,0.23349601,-0.09648419,0.6914532,2.1592686,1.0478598,0.04889622,0.15229562,1.0308546,-0.026929785,-0.039297484,-0.09006669,0.25402832,-0.14892416,-0.13224442,-0.0747561,0.060499087,-0.087720126,0.24646501
51,ecj2018,netgen,1000-10-6.tsp,0.7804116,0.096959524,0.22266884,-0.09541565,0.6963139,2.1792097,1.0551052,0.042878687,0.15238968,1.0401955,-0.030675929,-0.043222323,-0.08907335,0.25050625,-0.14923352,-0.13165696,-0.06569321,0.05389835,-0.08867418,0.2502398
52,ecj2018,netgen,1000-10-7.tsp,0.77880657,0.09165846,0.22145635,-0.09394919,0.71457946,2.215227,1.066469,0.043054707,0.14946137,1.0551337,-0.028527109,-0.036429316,-0.08734636,0.25197816,-0.14950259,-0.13105765,-0.059971537,0.054083727,-0.08824948,0.25222918
53,ecj2018,netgen,1000-10-8.tsp,0.8074238,0.08783586,0.24030021,-0.09351278,0.7184317,2.186895,1.0502146,0.06166138,0.14502513,1.0638733,-0.020374678,-0.023136435,-0.08726598,0.2619955,-0.14841521,-0.13314305,-0.06223147,0.06831622,-0.08134407,0.24576432
54,ecj2018,netgen,1000-10-9.tsp,0.80408835,0.102429315,0.23338838,-0.09749586,0.7014375,2.1991847,1.0507418,0.04234636,0.15383458,1.0313349,-0.025656385,-0.038028557,-0.09125159,0.2531465,-0.14936014,-0.13118744,-0.07593073,0.05540539,-0.0885588,0.24828137
55,ecj2018,netgen,1000-2-1.tsp,0.45553663,0.04150923,0.06972668,-0.043879088,-0.0018925292,0.15547702,0.37007013,0.20703907,0.16954577,0.3350946,0.10617146,0.31608436,-0.05764795,0.11373173,-0.14417912,-0.06991526,0.13672008,-0.08607339,0.17395942,0.27370107
56,ecj2018,netgen,1000-2-10.tsp,0.4931391,0.03612168,0.090528846,-0.04806186,0.0020890294,0.17124487,0.42963842,0.17210357,0.16423926,0.39779484,0.09605232,0.26944384,-0.055521082,0.12260338,-0.15006404,-0.06474373,0.122355975,-0.037589747,0.16721058,0.26931763
57,ecj2018,netgen,1000-2-11.tsp,0.48743132,0.041541994,0.08590682,-0.048134815,-0.0017960416,0.16264974,0.41763103,0.17127827,0.16474019,0.4006604,0.09220712,0.27734503,-0.05836704,0.12001913,-0.1476791,-0.06703094,0.12195682,-0.047347147,0.16561994,0.27980727
58,ecj2018,netgen,1000-2-12.tsp,0.4907695,0.040033497,0.0880793,-0.049015824,-0.0002742832,0.161658,0.4270906,0.16757062,0.16689166,0.39737728,0.09023645,0.27120516,-0.055824816,0.11811868,-0.14883223,-0.06549818,0.12251216,-0.040863406,0.16845112,0.27149403
59,ecj2018,netgen,1000-2-13.tsp,0.47357294,0.037532046,0.083173595,-0.0478879,0.0015956565,0.16692175,0.4127007,0.17989269,0.1659836,0.37415138,0.10581799,0.28304568,-0.057847638,0.120163135,-0.14814149,-0.06615447,0.12302718,-0.046184245,0.17421246,0.27215782
60,ecj2018,netgen,1000-2-14.tsp,0.48140752,0.03506129,0.09118097,-0.04607553,0.0040212995,0.17045087,0.43305802,0.17046931,0.1646771,0.38922694,0.095814556,0.2735669,-0.0545043,0.1164768,-0.14927144,-0.06573431,0.13155843,-0.0419798,0.17380084,0.26904413
61,ecj2018,netgen,1000-2-15.tsp,0.4554088,0.03809945,0.07879465,-0.045935065,-0.00069142255,0.15870585,0.40663174,0.18893653,0.16634247,0.36326453,0.11268348,0.29075047,-0.056624457,0.115205415,-0.14670688,-0.06665435,0.12807636,-0.053770415,0.18045504,0.2727645
62,ecj2018,netgen,1000-2-16.tsp,0.4568489,0.040478535,0.074863024,-0.04715918,-0.0009976843,0.15955363,0.40350667,0.18602481,0.1678024,0.36114842,0.10783644,0.29283178,-0.05859079,0.11571374,-0.14601065,-0.06723866,0.12592164,-0.057841945,0.18131723,0.27528575
63,ecj2018,netgen,1000-2-17.tsp,0.5027107,0.024541132,0.10552223,-0.04543146,0.009480296,0.18848595,0.43096495,0.18240248,0.15379058,0.41507447,0.10390137,0.25772312,-0.051330168,0.13465445,-0.15288377,-0.06258763,0.12422114,-0.025009071,0.16112374,0.25714797
64,ecj2018,netgen,1000-2-18.tsp,0.468898,0.03609584,0.08644883,-0.045968477,0.001477331,0.16396844,0.41702235,0.18251663,0.16506109,0.37657636,0.11056107,0.28205433,-0.055262018,0.11743576,-0.14868699,-0.06590849,0.12815967,-0.04462536,0.17361331,0.26966012
65,ecj2018,netgen,1000-2-19.tsp,0.47799653,0.036850695,0.08923918,-0.046757083,0.0019183542,0.15874508,0.42040306,0.17322865,0.16555382,0.38701642,0.10160329,0.2757256,-0.054440066,0.11515381,-0.14875977,-0.0655065,0.13147186,-0.042455643,0.17215703,0.26823807
66,ecj2018,netgen,1000-2-2.tsp,0.45773363,0.03754797,0.078722514,-0.046256725,-0.0007878341,0.15967956,0.4054684,0.1900418,0.16590485,0.36426383,0.11202995,0.2901358,-0.05683448,0.116826706,-0.14704835,-0.06591848,0.12632944,-0.052115314,0.18050857,0.2729002
67,ecj2018,netgen,1000-2-20.tsp,0.45866698,0.043145563,0.08073574,-0.046460766,-0.002848536,0.14098261,0.40719718,0.17585999,0.16919257,0.37189102,0.10435258,0.2889269,-0.055201102,0.10713157,-0.14601842,-0.066808134,0.13392358,-0.054810163,0.18197644,0.2745398
68,ecj2018,netgen,1000-2-21.tsp,0.46833175,0.030346615,0.09009414,-0.043284416,0.00542649,0.16980691,0.37865087,0.21379326,0.16366494,0.3446635,0.12004959,0.30120453,-0.05314559,0.1223531,-0.14872096,-0.065726824,0.14057973,-0.06683326,0.16846015,0.2639336
69,ecj2018,netgen,1000-2-22.tsp,0.4564935,0.04599001,0.06729638,-0.04798798,-0.0052948315,0.15132055,0.3982117,0.18305382,0.1710058,0.35879678,0.09972646,0.29918444,-0.060538623,0.11277611,-0.14417936,-0.06809941,0.123368785,-0.064433776,0.18803428,0.28272495
70,ecj2018,netgen,1000-2-23.tsp,0.47002992,0.03726129,0.083807595,-0.04707396,0.001610452,0.16525923,0.41594884,0.18047118,0.16620053,0.37497044,0.1080047,0.28298068,-0.05648673,0.117778644,-0.14824417,-0.06659041,0.12613153,-0.046497364,0.17223361,0.2708903
71,ecj2018,netgen,1000-2-24.tsp,0.4644693,0.031242382,0.08928247,-0.044563826,0.004022351,0.17183992,0.41829088,0.189803,0.16137964,0.37198216,0.120571546,0.28230917,-0.054025237,0.119825006,-0.14908443,-0.06503851,0.1304406,-0.04356299,0.17796648,0.26603314
72,ecj2018,netgen,1000-2-25.tsp,0.45548612,0.038312934,0.08093346,-0.045870792,0.0006263849,0.16026701,0.40818128,0.18802163,0.1661109,0.3628973,0.11332452,0.2904096,-0.056408774,0.1150484,-0.14670502,-0.06698538,0.1297592,-0.05394393,0.18186103,0.27225065
73,ecj2018,netgen,1000-2-26.tsp,0.4838455,0.030520912,0.079324536,-0.04781435,0.0033650943,0.18452385,0.38282657,0.21123938,0.16365008,0.34852466,0.11040794,0.2990697,-0.05740635,0.13306099,-0.15028308,-0.065843485,0.12204936,-0.065115,0.16435204,0.26835412
74,ecj2018,netgen,1000-2-27.tsp,0.4892299,0.037015036,0.085874185,-0.048972767,0.0023975177,0.17379978,0.42296168,0.17398635,0.16546749,0.3872975,0.09727407,0.2733823,-0.057614796,0.12420187,-0.14925031,-0.06587338,0.12006802,-0.040638,0.16719215,0.27169895
75,ecj2018,netgen,1000-2-28.tsp,0.45751983,0.036558136,0.083311215,-0.04588448,0.0015517238,0.1622615,0.4063273,0.19086662,0.16516085,0.36370376,0.11379557,0.28901556,-0.055919778,0.1168739,-0.14744197,-0.06632203,0.1285205,-0.051075406,0.17923279,0.2701761
76,ecj2018,netgen,1000-2-29.tsp,0.45634592,0.03839097,0.07892594,-0.046402458,-0.00049077114,0.16078122,0.40709513,0.18878256,0.16619499,0.36313304,0.11196327,0.29089698,-0.056976337,0.11621166,-0.14673412,-0.066730835,0.12733525,-0.053393614,0.1819016,0.2735392
77,ecj2018,netgen,1000-2-3.tsp,0.4726664,0.03369217,0.07770899,-0.045696653,0.0033886125,0.1773603,0.3787095,0.21095446,0.1657648,0.33952183,0.110731624,0.30599818,-0.057512064,0.12489176,-0.14744385,-0.06786386,0.12906699,-0.07255283,0.16893595,0.26975933
78,ecj2018,netgen,1000-2-30.tsp,0.45356104,0.037708323,0.081831515,-0.044862792,0.000583744,0.15865746,0.40936756,0.18802199,0.16594078,0.36356384,0.11632573,0.29005045,-0.0553905,0.112960994,-0.14687829,-0.06728769,0.1327167,-0.0544247,0.1798296,0.27048054
79,ecj2018,netgen,1000-2-31.tsp,0.45472836,0.043385133,0.072796546,-0.04695611,-0.0032120754,0.15114467,0.40102112,0.1853859,0.16949165,0.36036563,0.10446533,0.29547143,-0.058462556,0.11262011,-0.14532009,-0.067320265,0.12672397,-0.060634676,0.185541,0.27827218
80,ecj2018,netgen,1000-2-32.tsp,0.48810464,0.035783216,0.0892398,-0.048253737,0.003389662,0.17263852,0.42602694,0.17349197,0.1649893,0.38683107,0.098879226,0.27362815,-0.05676915,0.12265567,-0.14946534,-0.06596519,0.12241395,-0.040693954,0.17072603,0.2711107
81,ecj2018,netgen,1000-2-33.tsp,0.50997555,0.029110868,0.10007707,-0.048769873,0.008000201,0.19460903,0.43780094,0.17578264,0.15815783,0.40844443,0.09531288,0.25777745,-0.054849066,0.1357175,-0.15266293,-0.064280756,0.11505117,-0.02913337,0.16110216,0.26414147
82,ecj2018,netgen,1000-2-34.tsp,0.43819478,0.06651033,0.05086357,-0.0548568,-0.01323968,0.11308523,0.37623173,0.1616567,0.17932507,0.35865396,0.076035045,0.30643475,-0.061817948,0.10133892,-0.13573387,-0.07286444,0.11820515,-0.073985934,0.18435746,0.29473412
83,ecj2018,netgen,1000-2-35.tsp,0.46824676,0.029403264,0.09347754,-0.044393905,0.008133918,0.18314241,0.42686832,0.18804342,0.1608858,0.368973,0.121469855,0.28175157,-0.053877294,0.12043183,-0.14910638,-0.065855116,0.13162872,-0.04265351,0.1762662,0.26474732
84,ecj2018,netgen,1000-2-36.tsp,0.46526578,0.036124177,0.08023647,-0.04637836,-0.00013165188,0.16141619,0.40701142,0.18960823,0.1644643,0.3679753,0.112992376,0.28694487,-0.056080416,0.11789517,-0.14869554,-0.06403574,0.12716895,-0.048817575,0.18007866,0.27272117
85,ecj2018,netgen,1000-2-37.tsp,0.4568346,0.04481267,0.06453677,-0.045123305,-0.00426955,0.14967765,0.3679849,0.20560224,0.17170553,0.33362803,0.09783964,0.32178673,-0.05915389,0.11383246,-0.14359076,-0.06940882,0.13153125,-0.089891404,0.17922856,0.27864432
86,ecj2018,netgen,1000-2-38.tsp,0.46607772,0.053244494,0.06557901,-0.052653696,-0.0074721025,0.14543335,0.39355204,0.1662119,0.17540824,0.36991936,0.08086732,0.29207733,-0.062264018,0.11509421,-0.1415823,-0.06933235,0.1127218,-0.060941976,0.17508604,0.28764495
87,ecj2018,netgen,1000-2-39.tsp,0.45686358,0.03566801,0.08486248,-0.044985466,0.0020948763,0.16237259,0.40931273,0.1895162,0.16474245,0.3649984,0.117446765,0.28716782,-0.055012453,0.11492579,-0.14776658,-0.066383906,0.13171266,-0.050959207,0.17827658,0.2683039
88,ecj2018,netgen,1000-2-4.tsp,0.4510192,0.042210054,0.07544737,-0.045912568,-0.0017405337,0.15239012,0.407596,0.18256673,0.16848207,0.3611616,0.11048989,0.29361942,-0.057249576,0.11027926,-0.14545195,-0.06824359,0.13210121,-0.061217673,0.18475786,0.27538702
89,ecj2018,netgen,1000-2-40.tsp,0.46458948,0.041117817,0.08031818,-0.046969827,-0.0009453416,0.15481128,0.41307998,0.1770561,0.16822203,0.3729302,0.10525564,0.2865532,-0.056852233,0.11282104,-0.14718589,-0.06713044,0.1293792,-0.05235761,0.17837675,0.27392912
90,ecj2018,netgen,1000-2-41.tsp,0.47234392,0.039047174,0.07916203,-0.048262965,-0.00018716032,0.16665575,0.4128022,0.18064392,0.16694495,0.3738406,0.10381634,0.28472504,-0.05851453,0.11971832,-0.14776899,-0.066345565,0.12178029,-0.048071776,0.17393127,0.27450833
91,ecj2018,netgen,1000-2-42.tsp,0.4791991,0.040345155,0.08494287,-0.048153754,-8.765982e-05,0.1569812,0.41761553,0.17172651,0.16747238,0.38508472,0.09851236,0.2785839,-0.055994768,0.11579363,-0.14771616,-0.06601464,0.12768894,-0.04462619,0.17246193,0.2721602
