,root,group,prob,X1_1,X2_1,X1_2,X2_2,X1_3,X2_3,X1_4,X2_4,X1_5,X2_5,X1_6,X2_6,X1_7,X2_7,X1_8,X2_8,X1_9,X2_9,X1_10,X2_10
20,ecj2018,netgen,1000-10-23.tsp,0.2066104,-0.005539829,0.1288086,3.9953344,0.24741718,-0.026734754,-0.16938959,-0.1608349,0.4689195,0.14562233,0.02971357,-0.0976461,0.8463333,-0.053725794,-0.11675823,-0.11370833,-0.03260408,1.7742503,0.33932087,-0.029876534
21,ecj2018,netgen,1000-10-24.tsp,0.2033113,-0.0068819528,0.1340568,3.9555006,0.24794663,-0.022705235,-0.16933922,-0.1609673,0.4730652,0.1460564,0.026654053,-0.099860966,0.846157,-0.055596456,-0.116362095,-0.114771105,-0.031682972,1.7861146,0.33206496,-0.034074236
22,ecj2018,netgen,1000-10-25.tsp,0.210595,-0.0053697703,0.1104714,4.063733,0.24677387,-0.028979443,-0.16950196,-0.16016757,0.46621448,0.14562178,0.0314601,-0.09610162,0.83974105,-0.052577235,-0.1169983,-0.11297896,-0.034299467,1.7506534,0.34282532,-0.02606041
23,ecj2018,netgen,1000-10-26.tsp,0.20442177,-0.0043088794,0.10415487,4.101309,0.24809666,-0.028498994,-0.1697597,-0.15820034,0.46713138,0.15115608,0.031576138,-0.10039944,0.85525686,-0.04635047,-0.11789222,-0.11456493,-0.031721972,1.7881883,0.32634786,-0.029080646
24,ecj2018,netgen,1000-10-27.tsp,0.20745498,-0.0061413194,0.11626727,4.0237947,0.24739362,-0.026961278,-0.16935726,-0.16093346,0.4689956,0.14569084,0.02988264,-0.09800917,0.8430381,-0.053479444,-0.11675545,-0.113637835,-0.03443456,1.7457289,0.34009188,-0.030495156
25,ecj2018,netgen,1000-10-28.tsp,0.20816931,-0.007549251,0.12863514,4.0061646,0.24717776,-0.024711434,-0.16906457,-0.16214834,0.47081122,0.14422573,0.028275862,-0.09745388,0.8384628,-0.05708985,-0.116133586,-0.11341355,-0.034181345,1.748043,0.34172282,-0.032008573
26,ecj2018,netgen,1000-10-29.tsp,0.20544526,-0.006101757,0.11918434,4.0605683,0.2477249,-0.025656227,-0.16936888,-0.1607839,0.47066206,0.14735065,0.02884417,-0.098987065,0.8511264,-0.051966302,-0.11667324,-0.11407496,-0.03201134,1.7826121,0.33399618,-0.030786427
27,ecj2018,netgen,1000-10-3.tsp,0.20362996,-0.0069746566,0.13552606,3.9041972,0.24759093,-0.023164429,-0.16913241,-0.16191316,0.4731819,0.14580181,0.026709268,-0.09932264,0.8473251,-0.056075197,-0.1160844,-0.11438106,-0.031795625,1.7847798,0.3352663,-0.034168303
28,ecj2018,netgen,1000-10-30.tsp,0.20974483,-0.007255066,0.12224849,4.0249643,0.24671859,-0.025602091,-0.16913752,-0.16185895,0.46952033,0.14348324,0.02906661,-0.09664517,0.8366166,-0.05679122,-0.11613374,-0.112889454,-0.03557395,1.7284346,0.34602562,-0.029360622
29,ecj2018,netgen,1000-10-31.tsp,0.20699704,-0.008842727,0.13850099,3.909464,0.24698357,-0.022727234,-0.16861558,-0.16366321,0.47332323,0.14282195,0.026410755,-0.09779044,0.83675283,-0.060306977,-0.115470774,-0.11348578,-0.03499153,1.7349267,0.34618297,-0.03527827
30,ecj2018,netgen,1000-10-32.tsp,0.20625547,-0.0062895105,0.111068934,4.0356855,0.24783204,-0.026902525,-0.16935995,-0.16089252,0.46958473,0.14737485,0.029712845,-0.09905518,0.8456325,-0.052351292,-0.1169966,-0.11418958,-0.033554107,1.7583458,0.33434764,-0.03224712
31,ecj2018,netgen,1000-10-33.tsp,0.20909283,-0.009340092,0.14159723,3.886406,0.24596162,-0.0227991,-0.16865766,-0.16357128,0.47286043,0.14178227,0.026389102,-0.09628758,0.8317629,-0.06203737,-0.11516021,-0.1127051,-0.036000837,1.7210552,0.3515594,-0.03319709
32,ecj2018,netgen,1000-10-34.tsp,0.2047445,-0.0050703026,0.11977551,4.0852723,0.24757649,-0.027178973,-0.16960064,-0.15950488,0.46830478,0.14772803,0.030803218,-0.09853448,0.8460316,-0.05049866,-0.117090166,-0.11382456,-0.033935472,1.7529418,0.33187583,-0.029700372
33,ecj2018,netgen,1000-10-35.tsp,0.2063526,-0.005845231,0.11316383,4.122688,0.24774875,-0.027947096,-0.16970006,-0.15877707,0.46774006,0.14688025,0.031191345,-0.09901037,0.84671956,-0.05093033,-0.117165804,-0.11390764,-0.035197124,1.7336946,0.33667985,-0.030046958
34,ecj2018,netgen,1000-10-36.tsp,0.20763178,-0.009089579,0.13545477,3.9748907,0.24712922,-0.022913205,-0.16883478,-0.16293654,0.47287688,0.14379053,0.026603604,-0.09838875,0.83895046,-0.05886009,-0.115604214,-0.11355997,-0.03453495,1.7414875,0.34392187,-0.033903763
35,ecj2018,netgen,1000-10-37.tsp,0.2095043,-0.010418128,0.13499683,3.933178,0.24607451,-0.022724105,-0.16810954,-0.16489461,0.47285974,0.14222303,0.026426075,-0.09654732,0.82803047,-0.06285171,-0.115100496,-0.11288324,-0.03631517,1.7165494,0.3492831,-0.033907596
36,ecj2018,netgen,1000-10-38.tsp,0.20752388,-0.0066201035,0.1133183,4.0782175,0.24761996,-0.026492422,-0.16937679,-0.16079183,0.4690845,0.14598504,0.029749412,-0.09806852,0.8417155,-0.053628284,-0.116938904,-0.1140381,-0.03420418,1.7480906,0.3364202,-0.031271916
37,ecj2018,netgen,1000-10-39.tsp,0.20976865,-0.009406859,0.13984345,3.9158776,0.24617334,-0.023226015,-0.16891484,-0.16273941,0.4721046,0.14247026,0.026774526,-0.09674649,0.8306355,-0.061502095,-0.11542841,-0.11288555,-0.035408925,1.729135,0.34850404,-0.033408724
38,ecj2018,netgen,1000-10-4.tsp,0.2093132,-0.007388767,0.13540138,3.9474897,0.24610838,-0.0242467,-0.16897476,-0.1625056,0.4706431,0.14286557,0.027985644,-0.09564361,0.8328504,-0.05896783,-0.11566045,-0.11255358,-0.034855984,1.7389352,0.34601644,-0.02973214
39,ecj2018,netgen,1000-10-40.tsp,0.20579757,-0.0068749874,0.13137287,3.9437778,0.24745317,-0.024473969,-0.1690475,-0.1622643,0.47160476,0.14496419,0.027887302,-0.09821508,0.8421585,-0.056369536,-0.11623646,-0.113850765,-0.033343304,1.7608825,0.3389849,-0.033506483
40,ecj2018,netgen,1000-10-41.tsp,0.205386,-0.005962074,0.12749352,3.9714913,0.24737042,-0.025214909,-0.16936414,-0.16088918,0.4707701,0.1457057,0.028495826,-0.09833238,0.8472715,-0.053949434,-0.11643609,-0.11376098,-0.032921202,1.7681758,0.33841297,-0.030682938
41,ecj2018,netgen,1000-10-42.tsp,0.20888764,-0.0068247654,0.13114068,3.9980595,0.24640705,-0.025798887,-0.16921897,-0.16157636,0.46976444,0.1444473,0.028747486,-0.09653089,0.8394262,-0.05631501,-0.116147794,-0.11296171,-0.033901244,1.7539532,0.34459576,-0.029414523
42,ecj2018,netgen,1000-10-43.tsp,0.20557177,-0.0051736957,0.118389234,4.0258746,0.24752812,-0.026665237,-0.16944443,-0.16045073,0.4691901,0.14738074,0.029782638,-0.09825524,0.8482949,-0.05140968,-0.116913386,-0.11384234,-0.032447856,1.776566,0.33437002,-0.029648516
43,ecj2018,netgen,1000-10-44.tsp,0.2082966,-0.0060083377,0.12607819,4.061603,0.24693328,-0.026109949,-0.16927165,-0.16126236,0.46907884,0.14514776,0.029567806,-0.09659587,0.842741,-0.0540279,-0.116450235,-0.1131037,-0.0332342,1.7640812,0.3401768,-0.028214997
44,ecj2018,netgen,1000-10-45.tsp,0.20409626,-0.005837232,0.123727016,3.970125,0.24784614,-0.025447158,-0.16940017,-0.16070616,0.4708617,0.14738905,0.028591245,-0.09956835,0.84881973,-0.05289722,-0.116801456,-0.114373714,-0.0321064,1.7807599,0.3332852,-0.03275708
45,ecj2018,netgen,1000-10-46.tsp,0.2076178,-0.010553231,0.14262004,3.9138854,0.24688339,-0.021376902,-0.16849028,-0.16398314,0.4746849,0.14158817,0.025396954,-0.097844265,0.83601886,-0.062424596,-0.11499097,-0.11344009,-0.035772346,1.7225375,0.3504841,-0.03667891
46,ecj2018,netgen,1000-10-47.tsp,0.20848596,-0.00910104,0.13870418,3.918242,0.24672918,-0.022467086,-0.16856995,-0.16376643,0.47281897,0.14218558,0.026568186,-0.09684993,0.83153063,-0.061386757,-0.115326144,-0.11305747,-0.035603996,1.7259443,0.3467574,-0.03409211
47,ecj2018,netgen,1000-10-48.tsp,0.2047455,-0.0049017225,0.11923562,4.110174,0.24824913,-0.027089119,-0.16974558,-0.15837431,0.46896756,0.14801463,0.030233813,-0.0991624,0.8557433,-0.049628973,-0.11745253,-0.1146065,-0.031123292,1.7975539,0.33188522,-0.030186228
48,ecj2018,netgen,1000-10-49.tsp,0.2082494,-0.008346643,0.13616234,3.9583795,0.2467301,-0.023133244,-0.16896006,-0.16251667,0.47218475,0.1427608,0.027038783,-0.09714517,0.838338,-0.05907351,-0.115509644,-0.11305003,-0.0348069,1.7381623,0.34681976,-0.03166113
49,ecj2018,netgen,1000-10-5.tsp,0.20658489,-0.0050622337,0.12754428,4.1152163,0.2469274,-0.027151495,-0.16943908,-0.16049369,0.46797252,0.14422125,0.030971494,-0.095992774,0.843047,-0.053058937,-0.116541445,-0.112958506,-0.034748502,1.7425812,0.34109068,-0.026616875
50,ecj2018,netgen,1000-10-50.tsp,0.20634553,-0.0089839455,0.13121018,3.931291,0.24733728,-0.022626612,-0.16882573,-0.16298744,0.47392526,0.14406182,0.026050352,-0.09884889,0.84036314,-0.058716852,-0.11559376,-0.11385884,-0.03449391,1.7418637,0.34244078,-0.0354487
51,ecj2018,netgen,1000-10-6.tsp,0.20993493,-0.010152192,0.14268947,3.9134846,0.24607885,-0.022071527,-0.1685417,-0.1638452,0.47304425,0.1413639,0.026201906,-0.096210994,0.8282506,-0.06316017,-0.114994094,-0.11264975,-0.036241516,1.7168092,0.35104498,-0.03385522
52,ecj2018,netgen,1000-10-7.tsp,0.20947671,-0.007968591,0.14130989,3.8835995,0.24572922,-0.024094515,-0.16858996,-0.16378637,0.4711923,0.14214566,0.027537502,-0.09549359,0.83015937,-0.06088191,-0.11544476,-0.11243594,-0.035652965,1.7276839,0.34971306,-0.0313414
53,ecj2018,netgen,1000-10-8.tsp,0.20772162,-0.0054909554,0.11012369,4.0760713,0.24748684,-0.027996529,-0.16947523,-0.16026026,0.46755967,0.14750965,0.030886825,-0.09809358,0.84519535,-0.050968315,-0.11718831,-0.113719925,-0.033491544,1.7603847,0.33542237,-0.028787808
54,ecj2018,netgen,1000-10-9.tsp,0.20424952,-0.009116534,0.14258264,3.8619266,0.24744874,-0.020887135,-0.16870044,-0.16338469,0.4755275,0.14376488,0.024844209,-0.0989513,0.843031,-0.060217664,-0.115218334,-0.11426588,-0.032576136,1.7711146,0.33998314,-0.036827948
55,ecj2018,netgen,1000-2-1.tsp,0.56288064,-0.14617182,-0.12220392,-0.11726983,0.13279526,0.025181668,-0.14138882,-0.163392,0.42987674,0.074667834,0.0035219856,0.039398365,0.44553626,-0.16374713,-0.074288614,-0.05349892,-0.008047107,0.2800073,0.5421234,0.12563178
56,ecj2018,netgen,1000-2-10.tsp,0.43724284,-0.1228634,-0.12063875,-0.12139325,0.15910625,0.00543234,-0.14094232,-0.16353661,0.43266144,0.06543607,0.016139733,0.013988718,0.46102455,-0.16024067,-0.08119335,-0.06004184,-0.007899424,0.3054295,0.5351598,0.11111218
57,ecj2018,netgen,1000-2-11.tsp,0.44786248,-0.11220664,-0.12129751,-0.119487405,0.16253975,0.009740221,-0.14166388,-0.16418381,0.43530285,0.06508297,0.014226711,0.013825141,0.43407863,-0.1699564,-0.079620756,-0.060960684,-0.012406397,0.2998156,0.55121934,0.10982523
58,ecj2018,netgen,1000-2-12.tsp,0.43804047,-0.11019711,-0.12084062,-0.11946423,0.16122155,0.0071272976,-0.14083785,-0.16329531,0.43221584,0.06555006,0.014709458,0.011995134,0.4547357,-0.16198722,-0.080109954,-0.059516706,-0.012423945,0.30430245,0.5342743,0.12146326
59,ecj2018,netgen,1000-2-13.tsp,0.45654738,-0.13285558,-0.11876306,-0.11591938,0.14346151,0.012361602,-0.14080304,-0.16321611,0.4330226,0.06482169,0.013367634,0.020504056,0.45394376,-0.16406018,-0.07831111,-0.05762645,-0.0045905486,0.29365355,0.5494235,0.10591916
60,ecj2018,netgen,1000-2-14.tsp,0.43719494,-0.12788151,-0.11877066,-0.12049397,0.1566615,0.0025443397,-0.14082901,-0.1634358,0.42538288,0.07077186,0.015578748,0.019138893,0.45792028,-0.15151018,-0.0791581,-0.056475893,-0.009799169,0.30131957,0.5260841,0.12206366
61,ecj2018,netgen,1000-2-15.tsp,0.47863635,-0.14633109,-0.1205271,-0.116855204,0.1325244,0.019575674,-0.14086032,-0.16335163,0.4298949,0.06850715,0.0122521985,0.027127668,0.44616753,-0.1636875,-0.07548442,-0.05397093,-0.0016398161,0.2844417,0.54264617,0.11648865
62,ecj2018,netgen,1000-2-16.tsp,0.48247418,-0.14100134,-0.12013567,-0.11372396,0.13302565,0.020199068,-0.14085865,-0.16319053,0.43192935,0.06664174,0.010882146,0.026169587,0.4425479,-0.16650455,-0.0752737,-0.054678258,-0.0027793658,0.28372967,0.55238426,0.1100808
63,ecj2018,netgen,1000-2-17.tsp,0.42340395,-0.14623164,-0.12545003,-0.1273708,0.15545288,-0.0013116158,-0.14124857,-0.16438961,0.43097776,0.06731995,0.020265985,0.020641666,0.48684072,-0.14783925,-0.086014494,-0.06257751,0.0026858088,0.311529,0.5136132,0.11341635
64,ecj2018,netgen,1000-2-18.tsp,0.4541924,-0.13855027,-0.11966073,-0.11949201,0.14315554,0.012195447,-0.14083353,-0.16339697,0.42941213,0.068293124,0.014193324,0.022906633,0.45583037,-0.15900038,-0.07802811,-0.055964906,-0.0035455474,0.29359657,0.53408766,0.119816735
65,ecj2018,netgen,1000-2-19.tsp,0.43577752,-0.11200246,-0.11783123,-0.11868008,0.1537492,0.006893002,-0.14063574,-0.16317354,0.42789197,0.068204015,0.014000652,0.019451084,0.45535126,-0.15853968,-0.078874744,-0.056729376,-0.009997436,0.30022806,0.5242815,0.12710138
66,ecj2018,netgen,1000-2-2.tsp,0.4765168,-0.14520402,-0.12062445,-0.11722221,0.13287783,0.019519905,-0.1409356,-0.16342823,0.4308053,0.06782625,0.012685336,0.026689358,0.4464257,-0.16523392,-0.07589364,-0.054674048,-0.0010678023,0.28474948,0.5449049,0.1122553
67,ecj2018,netgen,1000-2-20.tsp,0.46259347,-0.109789684,-0.117661774,-0.11549329,0.13972178,0.017686415,-0.14034353,-0.16281314,0.4267323,0.07051583,0.010745839,0.025846923,0.44180864,-0.16490377,-0.07475774,-0.053132564,-0.010264394,0.2873542,0.53110814,0.13616897
68,ecj2018,netgen,1000-2-21.tsp,0.51765645,-0.15704231,-0.12680651,-0.12601511,0.12958598,0.018056296,-0.14107867,-0.1639169,0.4240255,0.07593304,0.00863738,0.040367264,0.47961006,-0.14503849,-0.0783679,-0.055181656,0.0019650033,0.28956893,0.5190138,0.1251665
69,ecj2018,netgen,1000-2-22.tsp,0.49681795,-0.12773658,-0.12003954,-0.11055775,0.13575909,0.02351862,-0.14089505,-0.16311277,0.43186426,0.06736547,0.009043951,0.025512759,0.42020503,-0.1697057,-0.07317423,-0.054031573,-0.009154278,0.27956206,0.5655835,0.11065533
70,ecj2018,netgen,1000-2-23.tsp,0.4573087,-0.13773943,-0.11967652,-0.11736427,0.14391911,0.012398195,-0.1408332,-0.16323021,0.43070066,0.06686223,0.0133446185,0.020768773,0.45337346,-0.16031942,-0.07803489,-0.056551553,-0.004681092,0.29360327,0.5405177,0.116861515
71,ecj2018,netgen,1000-2-24.tsp,0.45971823,-0.15558454,-0.12040037,-0.12171053,0.13241576,0.013267912,-0.14085832,-0.16386673,0.42596105,0.07180647,0.0153128,0.029680999,0.46549958,-0.15002093,-0.07766682,-0.054612238,0.0033475237,0.28933346,0.5277014,0.1155083
72,ecj2018,netgen,1000-2-25.tsp,0.47768393,-0.14180148,-0.11981535,-0.1166359,0.13183013,0.018599499,-0.1406042,-0.16319764,0.42947134,0.06821877,0.012116719,0.028644472,0.4486547,-0.16226117,-0.07526877,-0.05345697,-0.0008225717,0.28458494,0.5423487,0.11612942
73,ecj2018,netgen,1000-2-26.tsp,0.5043866,-0.15438049,-0.12470745,-0.123250335,0.13732603,0.014568129,-0.14077394,-0.16371672,0.42674565,0.07299706,0.010414724,0.03241028,0.47038713,-0.15863733,-0.08015126,-0.059925262,0.0020194133,0.29330143,0.5486285,0.08391659
74,ecj2018,netgen,1000-2-27.tsp,0.44520968,-0.12546758,-0.119726844,-0.118062064,0.15630604,0.007014851,-0.14083923,-0.1632949,0.4354872,0.06244786,0.014911234,0.013249235,0.4548219,-0.16435318,-0.080286264,-0.059991613,-0.008525292,0.3027991,0.55067337,0.0989381
75,ecj2018,netgen,1000-2-28.tsp,0.47336045,-0.14564256,-0.11982939,-0.11735687,0.13135959,0.018397886,-0.1406262,-0.16317755,0.4312785,0.06656349,0.01268104,0.028148683,0.4541894,-0.16148698,-0.07620975,-0.054414578,0.0014568883,0.28611854,0.54085374,0.114266895
76,ecj2018,netgen,1000-2-29.tsp,0.4793428,-0.14341879,-0.12052186,-0.11689338,0.1327142,0.019141149,-0.14067161,-0.16321932,0.43052074,0.06780178,0.012284934,0.02724714,0.4447473,-0.16500409,-0.07522579,-0.05386655,-0.0014697246,0.28427675,0.54657394,0.11153334
77,ecj2018,netgen,1000-2-3.tsp,0.5301274,-0.15555717,-0.122777335,-0.12070962,0.13483438,0.017222824,-0.1411172,-0.1634603,0.42841843,0.07260425,0.007587504,0.036167808,0.46243623,-0.15975983,-0.07872511,-0.05788886,-0.00064845424,0.28865203,0.5455272,0.099451184
78,ecj2018,netgen,1000-2-30.tsp,0.47750157,-0.14747888,-0.11982974,-0.11749646,0.13171604,0.018353898,-0.1407554,-0.16332327,0.4267168,0.07074836,0.0120412875,0.02927383,0.45032322,-0.15753287,-0.075223625,-0.052795786,-0.0015022766,0.28505254,0.5345598,0.124377884
79,ecj2018,netgen,1000-2-31.tsp,0.48749557,-0.1318309,-0.1196145,-0.112799026,0.13310984,0.022702405,-0.14080714,-0.16311753,0.43150708,0.06727028,0.010081297,0.027124744,0.43259174,-0.16935487,-0.07395331,-0.053686623,-0.005256581,0.28117007,0.55392545,0.115770064
80,ecj2018,netgen,1000-2-32.tsp,0.44349545,-0.1313739,-0.11853703,-0.11826821,0.15447067,0.0054322802,-0.14086625,-0.16335338,0.4316777,0.06568611,0.015349686,0.016655264,0.4591402,-0.16098617,-0.08032196,-0.05926777,-0.007924767,0.30232143,0.54256296,0.10579167
81,ecj2018,netgen,1000-2-33.tsp,0.43333146,-0.15011878,-0.12176744,-0.12459905,0.15823717,-0.00092209456,-0.141254,-0.16408546,0.43596998,0.06322422,0.01987005,0.01363337,0.48052764,-0.15619625,-0.0855885,-0.06428332,-0.0004063119,0.31284276,0.54228634,0.08707467
82,ecj2018,netgen,1000-2-34.tsp,0.5031931,-0.06664437,-0.123733334,-0.10494036,0.1462031,0.037662983,-0.14032039,-0.1630393,0.42207897,0.07774197,0.005827004,0.01494838,0.39940587,-0.15188932,-0.06809355,-0.05027335,-0.02817099,0.26888037,0.5673395,0.15070206
83,ecj2018,netgen,1000-2-35.tsp,0.45756644,-0.1650777,-0.120181754,-0.121606566,0.13177145,0.010291828,-0.1409114,-0.1638753,0.4260228,0.07096493,0.015864804,0.02878821,0.4767383,-0.14041862,-0.07852965,-0.054747388,0.004794609,0.29112375,0.527037,0.113516144
84,ecj2018,netgen,1000-2-36.tsp,0.4701207,-0.1439761,-0.12013785,-0.11963616,0.13229524,0.018968161,-0.14108354,-0.16371164,0.42904946,0.069618694,0.013492278,0.027038544,0.4489897,-0.1652712,-0.07646043,-0.05509596,0.0005628635,0.28604344,0.5438835,0.10845332
85,ecj2018,netgen,1000-2-37.tsp,0.5707681,-0.13752401,-0.12070747,-0.11394371,0.13448004,0.027711278,-0.14132854,-0.16319953,0.43520954,0.07121298,0.0026943313,0.03769759,0.43656847,-0.16926914,-0.07296086,-0.05372006,-0.009370854,0.27887842,0.55606425,0.119565874
86,ecj2018,netgen,1000-2-38.tsp,0.47616246,-0.09167288,-0.12113175,-0.10857143,0.15353937,0.024607811,-0.14068455,-0.16295354,0.43386295,0.06545119,0.00891166,0.011452165,0.41541395,-0.1652138,-0.074511096,-0.05737873,-0.020556534,0.28436306,0.5758858,0.117306836
87,ecj2018,netgen,1000-2-39.tsp,0.4695078,-0.1503693,-0.11951176,-0.11763943,0.13038895,0.017684758,-0.1407162,-0.16332445,0.42819566,0.0692904,0.012711615,0.029536335,0.4571227,-0.15588798,-0.0761759,-0.05365975,0.0016823579,0.28668606,0.5330701,0.1209723
88,ecj2018,netgen,1000-2-4.tsp,0.48586157,-0.13551709,-0.11947377,-0.11410331,0.1316178,0.02053484,-0.14071432,-0.16319855,0.4266476,0.07084021,0.010266462,0.029122043,0.4384172,-0.1637552,-0.07363412,-0.051998477,-0.005110784,0.28175786,0.5432238,0.12379887
89,ecj2018,netgen,1000-2-40.tsp,0.4615664,-0.1231133,-0.11838986,-0.11563714,0.14295807,0.014582516,-0.14070459,-0.16313358,0.42816338,0.069188535,0.011825451,0.022902876,0.44390026,-0.16407207,-0.076018065,-0.05473784,-0.007914445,0.29037848,0.54090774,0.12318795
