,root,group,prob,X1_1,X2_1,X1_2,X2_2,X1_3,X2_3,X1_4,X2_4,X1_5,X2_5,X1_6,X2_6,X1_7,X2_7,X1_8,X2_8,X1_9,X2_9,X1_10,X2_10
11,ecj2018,netgen,1000-10-15.tsp,0.57117254,0.52136844,2.4712143,-0.1487293,-0.16844623,-0.08743006,-0.1699444,0.27349305,-0.016786179,-0.13659452,0.13915975,0.56418556,3.5342972,0.08918142,0.95194745,0.65267414,2.0894408,0.0060453108,-0.00647806,0.53641737
12,ecj2018,netgen,1000-10-16.tsp,0.50841784,0.55235946,2.4743557,-0.14870426,-0.16856179,-0.08804082,-0.1699432,0.26996213,-0.022017483,-0.13546517,0.14211822,0.571895,3.5465677,0.13666287,0.9715492,0.64533854,2.1200502,0.016196556,-0.0053408165,0.5498094
13,ecj2018,netgen,1000-10-17.tsp,0.5764363,0.5167765,2.4729278,-0.14864999,-0.16842866,-0.08738545,-0.16994393,0.27143857,-0.016970158,-0.13645819,0.14049974,0.56732804,3.5223827,0.09167658,0.9507904,0.65203756,2.0849764,0.006872003,-0.0064066034,0.5366845
14,ecj2018,netgen,1000-10-18.tsp,0.57862335,0.5191454,2.4701555,-0.14868455,-0.16841924,-0.0879965,-0.16994599,0.27524096,-0.016396726,-0.13688347,0.13887745,0.5628012,3.5138595,0.08432197,0.94878703,0.6544532,2.0781453,0.0044433833,-0.006542074,0.5360603
15,ecj2018,netgen,1000-10-19.tsp,0.5084291,0.55413043,2.4672108,-0.1491968,-0.1685261,-0.087943465,-0.16994764,0.27481124,-0.021446168,-0.13606837,0.13965356,0.56583,3.5222073,0.123594835,0.9668396,0.6439636,2.1083124,0.012453984,-0.005634603,0.54623467
16,ecj2018,netgen,1000-10-2.tsp,0.57342786,0.5216294,2.4712338,-0.14848676,-0.1684351,-0.08804782,-0.16994038,0.27437776,-0.01646684,-0.13677819,0.13969253,0.56460464,3.5176969,0.08842808,0.9487643,0.65419066,2.0818102,0.006112435,-0.006381375,0.5381438
17,ecj2018,netgen,1000-10-20.tsp,0.5718772,0.5202555,2.4749887,-0.14851087,-0.1684362,-0.08728944,-0.16994378,0.27335757,-0.016831966,-0.13662942,0.1396438,0.5652886,3.528698,0.08927945,0.9509688,0.6524297,2.0894773,0.0070997425,-0.0064059584,0.53730285
18,ecj2018,netgen,1000-10-21.tsp,0.57816803,0.51691854,2.4755743,-0.14830697,-0.16846119,-0.08787463,-0.16994336,0.27009916,-0.016623762,-0.13636403,0.14227219,0.5718092,3.536597,0.09666005,0.95178854,0.65532905,2.0913334,0.00793282,-0.006208619,0.5393661
19,ecj2018,netgen,1000-10-22.tsp,0.57408893,0.5208298,2.4709623,-0.1487103,-0.16841719,-0.08765898,-0.16994494,0.27534562,-0.016412904,-0.13687797,0.13881226,0.56285477,3.516285,0.0846751,0.9484807,0.6533961,2.0816412,0.0049932417,-0.006533722,0.53620094
20,ecj2018,netgen,1000-10-23.tsp,0.53758967,0.5426677,2.4691815,-0.14854531,-0.16850863,-0.08864143,-0.16994123,0.27641106,-0.018783921,-0.13657407,0.1392345,0.56344366,3.5234292,0.10564697,0.957553,0.65113217,2.0953124,0.009621062,-0.0059133833,0.54415643
21,ecj2018,netgen,1000-10-24.tsp,0.5807863,0.5207355,2.479685,-0.14820784,-0.16851947,-0.089588664,-0.16994488,0.27725494,-0.013680283,-0.13790281,0.14066198,0.56832445,3.5789533,0.084756695,0.953342,0.66573,2.097715,0.0031135285,-0.0067264247,0.5339244
22,ecj2018,netgen,1000-10-25.tsp,0.5075363,0.55515397,2.4760067,-0.14817305,-0.16859426,-0.08891987,-0.16993463,0.27059668,-0.02219124,-0.13548954,0.14290957,0.5728309,3.5484786,0.13984697,0.97171724,0.6483174,2.1196394,0.017480277,-0.005130479,0.5536445
23,ecj2018,netgen,1000-10-26.tsp,0.57738453,0.5201573,2.4755678,-0.14804494,-0.16847229,-0.08837884,-0.16994208,0.27367625,-0.01612968,-0.13678756,0.14179479,0.57006407,3.5343528,0.09327685,0.9513071,0.6582112,2.089232,0.0072819917,-0.0061943764,0.5407142
24,ecj2018,netgen,1000-10-27.tsp,0.5787722,0.51693815,2.472904,-0.14834748,-0.16842847,-0.08781527,-0.1699424,0.27265188,-0.016823309,-0.13665707,0.14069015,0.567262,3.5161107,0.08974116,0.9496492,0.653591,2.0810752,0.006988447,-0.006338247,0.5379827
25,ecj2018,netgen,1000-10-28.tsp,0.5774062,0.5172604,2.4746406,-0.14851716,-0.16843414,-0.0874424,-0.16994442,0.27272162,-0.016690884,-0.13658924,0.14017737,0.56654716,3.5285773,0.08960311,0.9509967,0.6533704,2.087168,0.006706248,-0.006436057,0.5368516
26,ecj2018,netgen,1000-10-29.tsp,0.57394075,0.52040124,2.4738433,-0.14846896,-0.16845801,-0.08767345,-0.16994168,0.27362394,-0.016421108,-0.13666527,0.13991262,0.5656979,3.5330575,0.08993814,0.95178944,0.65459216,2.0889068,0.0065462682,-0.006386531,0.5379562
27,ecj2018,netgen,1000-10-3.tsp,0.57131374,0.5244969,2.4641342,-0.14913836,-0.1683984,-0.08789132,-0.16994923,0.27797124,-0.016259672,-0.13709144,0.13660808,0.55719817,3.507429,0.078144684,0.9468994,0.6535338,2.0755594,0.0019327892,-0.006781178,0.53361666
28,ecj2018,netgen,1000-10-30.tsp,0.5793425,0.5155918,2.469905,-0.14865547,-0.16842954,-0.08766242,-0.16994351,0.27089858,-0.016999781,-0.13640586,0.14055648,0.567269,3.5241961,0.091221586,0.9513126,0.65243506,2.0817485,0.006455822,-0.0064054565,0.53661704
29,ecj2018,netgen,1000-10-31.tsp,0.5760305,0.5182574,2.466484,-0.14912677,-0.16838089,-0.0872503,-0.16994838,0.27501357,-0.016790282,-0.13683139,0.13804539,0.56117,3.5044465,0.08090969,0.9472957,0.6505346,2.0744035,0.0034940995,-0.0067334943,0.53302604
30,ecj2018,netgen,1000-10-32.tsp,0.5781845,0.51608735,2.4766872,-0.14832783,-0.16843714,-0.08758475,-0.1699414,0.27179536,-0.016804727,-0.13655883,0.1408944,0.5678504,3.5183153,0.09288185,0.9508486,0.6534879,2.085721,0.007866028,-0.006287207,0.5385695
31,ecj2018,netgen,1000-10-33.tsp,0.5110489,0.5531449,2.4626598,-0.14952825,-0.16851358,-0.08829835,-0.16995114,0.27427107,-0.021397656,-0.13596268,0.1392008,0.56474465,3.5162299,0.12301392,0.96650124,0.6440837,2.103448,0.010755026,-0.0057116547,0.5448058
32,ecj2018,netgen,1000-10-34.tsp,0.5774377,0.51833063,2.4791312,-0.14771046,-0.16846825,-0.087031506,-0.16996464,0.27101097,-0.01646669,-0.13653408,0.14586848,0.58344716,3.5578046,0.094731845,0.95289415,0.6608421,2.1108925,0.008110559,-0.006363329,0.5369032
33,ecj2018,netgen,1000-10-35.tsp,0.583558,0.51611286,2.475575,-0.14742148,-0.16845872,-0.08721075,-0.16996229,0.2723412,-0.016896438,-0.13662228,0.14467226,0.5791853,3.539812,0.089053735,0.9521194,0.66094106,2.0988555,0.007901421,-0.006461282,0.5359684
34,ecj2018,netgen,1000-10-36.tsp,0.57669365,0.5187546,2.4656057,-0.14888737,-0.16839677,-0.08727348,-0.16994715,0.27601764,-0.01676291,-0.1369098,0.13781628,0.56028813,3.506569,0.079069294,0.9481121,0.6515145,2.0740354,0.003591024,-0.0067774425,0.5329142
35,ecj2018,netgen,1000-10-37.tsp,0.5121764,0.5490384,2.4686127,-0.14930224,-0.16851114,-0.087467805,-0.16994874,0.27229133,-0.021719586,-0.13587926,0.14075679,0.5689339,3.5200536,0.12522016,0.96712416,0.6421259,2.1076186,0.013038882,-0.005634816,0.5453277
36,ecj2018,netgen,1000-10-38.tsp,0.58654016,0.5127483,2.4916725,-0.1474471,-0.16856894,-0.08910135,-0.16993506,0.27016944,-0.014721386,-0.13709012,0.14492483,0.57877207,3.5976725,0.102571726,0.9580158,0.66550356,2.1125832,0.0096263755,-0.006204397,0.53887385
37,ecj2018,netgen,1000-10-39.tsp,0.51266456,0.5530194,2.4668965,-0.1490984,-0.16852038,-0.08820438,-0.16994704,0.27557454,-0.021203415,-0.13613203,0.13894258,0.5635576,3.5175035,0.12099782,0.96609783,0.6451938,2.1048348,0.011935559,-0.0056909034,0.54579324
38,ecj2018,netgen,1000-10-4.tsp,0.5402775,0.53662723,2.4696307,-0.14909428,-0.16848813,-0.08783389,-0.16994776,0.2719956,-0.0189757,-0.13614151,0.14085373,0.5690506,3.5350246,0.111230105,0.95969206,0.6487038,2.1012719,0.009506124,-0.005959498,0.54192317
39,ecj2018,netgen,1000-10-40.tsp,0.5744433,0.5198118,2.4717398,-0.14879951,-0.16841409,-0.087541126,-0.16994601,0.27423245,-0.016526803,-0.13675883,0.13914523,0.56391454,3.5169032,0.08635069,0.9486986,0.65288866,2.0828204,0.0051722587,-0.0065162242,0.53604215
40,ecj2018,netgen,1000-10-41.tsp,0.5753543,0.521422,2.4662626,-0.14885978,-0.16841584,-0.088018164,-0.16994663,0.27569312,-0.016329266,-0.13690116,0.13872607,0.5625739,3.5158389,0.08327016,0.94794095,0.65411204,2.0772278,0.003575028,-0.0066114413,0.53522986
41,ecj2018,netgen,1000-10-42.tsp,0.5080636,0.5565352,2.4706545,-0.1486505,-0.16856074,-0.08854213,-0.1699411,0.2748639,-0.021265183,-0.13602522,0.14024737,0.5665697,3.534205,0.12741207,0.96844876,0.6471507,2.1123853,0.0141191175,-0.0054425616,0.5496742
42,ecj2018,netgen,1000-10-43.tsp,0.5726831,0.5208344,2.4744992,-0.1485096,-0.16845281,-0.087870315,-0.1699422,0.27277896,-0.016444806,-0.13663296,0.14093097,0.56835425,3.532123,0.09319867,0.9509636,0.6545998,2.0894675,0.006923174,-0.0062807323,0.5390675
43,ecj2018,netgen,1000-10-44.tsp,0.5719632,0.52061844,2.4757214,-0.14835308,-0.16847059,-0.08771594,-0.16994046,0.27153254,-0.016702015,-0.1364083,0.14101604,0.56865287,3.5434415,0.094589524,0.9530272,0.6543693,2.09398,0.008024106,-0.0062484327,0.53936267
44,ecj2018,netgen,1000-10-45.tsp,0.5755223,0.52171284,2.4708183,-0.14855152,-0.16841592,-0.088096365,-0.16994552,0.27697867,-0.016105767,-0.13713911,0.13885392,0.5626205,3.5128403,0.082500674,0.9474429,0.6551177,2.07842,0.0044336594,-0.006497959,0.537167
45,ecj2018,netgen,1000-10-46.tsp,0.57930434,0.51673687,2.4619834,-0.14929007,-0.16836694,-0.087035365,-0.1699518,0.2753898,-0.016846696,-0.13681081,0.1372105,0.55916154,3.5014718,0.07590017,0.9468714,0.6502835,2.0701349,0.0018244181,-0.0069815754,0.52991945
46,ecj2018,netgen,1000-10-47.tsp,0.578234,0.51547194,2.4683287,-0.14921543,-0.16839261,-0.087065995,-0.16995005,0.27205136,-0.016849041,-0.13650733,0.13932212,0.5650189,3.5172267,0.08648919,0.9493946,0.6506503,2.0809531,0.0043435306,-0.006656363,0.53326595
47,ecj2018,netgen,1000-10-48.tsp,0.57754326,0.5235891,2.4892528,-0.14712632,-0.1686147,-0.09013578,-0.16993111,0.27555656,-0.014118457,-0.13765715,0.14278181,0.5727703,3.6078176,0.099472,0.95906305,0.66927785,2.115496,0.008895148,-0.0061394866,0.5418048
48,ecj2018,netgen,1000-10-49.tsp,0.5756059,0.5196234,2.4631252,-0.14916179,-0.1684043,-0.087666534,-0.16994749,0.27454996,-0.016801383,-0.13669929,0.13814057,0.56127155,3.5147424,0.08299036,0.949264,0.65169764,2.0751247,0.003152996,-0.006725276,0.53322506
49,ecj2018,netgen,1000-10-5.tsp,0.5738038,0.51887083,2.475969,-0.14800493,-0.1684863,-0.08689812,-0.16996485,0.26771614,-0.01697605,-0.13607967,0.1463807,0.5851472,3.5710962,0.09937905,0.9548011,0.65855634,2.115215,0.008509543,-0.006368195,0.5359676
50,ecj2018,netgen,1000-10-50.tsp,0.57996875,0.5160927,2.4663372,-0.14914043,-0.16838098,-0.08719987,-0.1699489,0.27481893,-0.016582025,-0.13681842,0.1379893,0.5610413,3.505251,0.080081776,0.94785666,0.65139884,2.0737793,0.0029513096,-0.0067962,0.5322864
51,ecj2018,netgen,1000-10-6.tsp,0.543703,0.5342277,2.4659934,-0.1492989,-0.16845265,-0.08741878,-0.16995047,0.2733269,-0.01913189,-0.13627328,0.13931508,0.56505966,3.5178099,0.10339383,0.95791227,0.6468552,2.0927522,0.00790412,-0.006203413,0.53855366
52,ecj2018,netgen,1000-10-7.tsp,0.50467336,0.5563688,2.4679368,-0.14921835,-0.16852729,-0.088274,-0.1699504,0.27365902,-0.021598445,-0.13592635,0.14075136,0.5689418,3.5272827,0.12962385,0.96725076,0.6445958,2.1123724,0.013122386,-0.005491986,0.54784983
53,ecj2018,netgen,1000-10-8.tsp,0.57628685,0.5178613,2.4774644,-0.14810681,-0.16846402,-0.08788568,-0.16993816,0.27130753,-0.016780674,-0.1364826,0.14175777,0.56993777,3.5316439,0.09551939,0.9519476,0.65482473,2.0898976,0.00875404,-0.006169365,0.540329
54,ecj2018,netgen,1000-10-9.tsp,0.5738914,0.5217874,2.4630628,-0.14947592,-0.16837738,-0.08741297,-0.16995245,0.27724233,-0.016321082,-0.13698334,0.13631448,0.55701435,3.5097458,0.07532386,0.9470061,0.6524652,2.075436,0.00077737455,-0.0069601033,0.53104824
55,ecj2018,netgen,1000-2-1.tsp,0.45593885,0.35157672,1.2374729,-0.15310854,-0.154443,0.030604256,-0.1613274,0.061405715,-0.008665503,-0.10209677,0.03982272,0.18474959,1.2672507,-0.062982544,0.60194343,0.25784078,1.1153024,0.07140482,-0.101411566,0.15291616
56,ecj2018,netgen,1000-2-10.tsp,0.48315302,0.33166325,1.2188548,-0.15036787,-0.15340143,0.031746145,-0.16046152,0.056805458,-0.007966242,-0.10186722,0.047143463,0.18096778,1.160569,-0.06629983,0.57250047,0.23838533,1.0657599,0.06732919,-0.10889981,0.154302
57,ecj2018,netgen,1000-2-11.tsp,0.48443928,0.3388489,1.1974494,-0.14676946,-0.14852314,0.027776346,-0.15628408,0.06111631,-0.0058432356,-0.10316524,0.07601044,0.21193697,1.0935295,-0.045448788,0.56135225,0.28303647,1.048177,0.06968174,-0.14485468,0.105328865
58,ecj2018,netgen,1000-2-12.tsp,0.47115627,0.33802524,1.2268826,-0.15084775,-0.15324162,0.03070767,-0.16047223,0.057023864,-0.00876406,-0.101583876,0.04783221,0.18238525,1.1577308,-0.056368247,0.5758665,0.23668933,1.0730774,0.073603004,-0.10539922,0.15687406
59,ecj2018,netgen,1000-2-13.tsp,0.46754086,0.3415311,1.2306113,-0.15055853,-0.1530852,0.031655647,-0.16133194,0.060480785,-0.007960581,-0.10178244,0.046126895,0.18080388,1.2074953,-0.060461212,0.5811798,0.24193455,1.0876455,0.07207163,-0.10048954,0.1595696
60,ecj2018,netgen,1000-2-14.tsp,0.47033828,0.33896396,1.2335522,-0.15108058,-0.15277302,0.028749658,-0.16059983,0.05837578,-0.00850903,-0.10182664,0.05030831,0.18637125,1.1566164,-0.045254976,0.57478553,0.23667257,1.078542,0.07476219,-0.10176683,0.15992875
61,ecj2018,netgen,1000-2-15.tsp,0.47345567,0.34145868,1.2193387,-0.1495291,-0.15350711,0.033129994,-0.16096015,0.061595194,-0.0072369166,-0.102361634,0.048488278,0.18478136,1.2412289,-0.07086326,0.58511823,0.25175533,1.0894091,0.06551568,-0.105481744,0.1538725
62,ecj2018,netgen,1000-2-16.tsp,0.46211702,0.34653774,1.2234447,-0.1499094,-0.15329,0.033380903,-0.16139224,0.062691055,-0.0075807143,-0.10214654,0.04761956,0.18375452,1.2464231,-0.06542677,0.5880478,0.24858026,1.0965078,0.07011375,-0.10174062,0.15628162
63,ecj2018,netgen,1000-2-17.tsp,0.4974144,0.32772544,1.2311045,-0.15128371,-0.15374146,0.032180227,-0.16079764,0.058806114,-0.0076645925,-0.10249329,0.05069286,0.1870412,1.1487154,-0.061524913,0.5709471,0.24488471,1.0592313,0.066196404,-0.11447087,0.15170392
64,ecj2018,netgen,1000-2-18.tsp,0.47846732,0.33706194,1.2251457,-0.15019123,-0.15340967,0.031860683,-0.16085729,0.059505932,-0.0075321617,-0.10205204,0.04765034,0.18272394,1.1931014,-0.061252017,0.5782404,0.24553019,1.0788802,0.06850068,-0.10363742,0.15758744
65,ecj2018,netgen,1000-2-19.tsp,0.46420237,0.34081003,1.2325245,-0.15089852,-0.15292487,0.029851547,-0.16056973,0.057443347,-0.00876683,-0.10157203,0.04934938,0.18467034,1.1553141,-0.04425953,0.57615167,0.23525159,1.0805904,0.076915644,-0.10107713,0.15912436
66,ecj2018,netgen,1000-2-2.tsp,0.47826886,0.33916265,1.2181174,-0.14945407,-0.15349826,0.033089366,-0.1609678,0.061791778,-0.007082905,-0.10245032,0.04846192,0.18470427,1.2434721,-0.07426884,0.58413815,0.25220528,1.0877547,0.063426845,-0.10636169,0.15335576
67,ecj2018,netgen,1000-2-20.tsp,0.45733777,0.3473886,1.2419603,-0.15081854,-0.15244249,0.028234161,-0.16087414,0.061657675,-0.0085596815,-0.1017522,0.05157095,0.18986273,1.1837901,-0.035547856,0.58355784,0.23878437,1.0966555,0.07960995,-0.09412245,0.16346489
68,ecj2018,netgen,1000-2-21.tsp,0.4815117,0.34178263,1.2430665,-0.15349409,-0.15454869,0.030292835,-0.16120493,0.06278408,-0.007900041,-0.10262719,0.04276343,0.19015023,1.2637148,-0.06831284,0.59526896,0.2652917,1.1032532,0.06493596,-0.10640689,0.15008815
69,ecj2018,netgen,1000-2-22.tsp,0.46370044,0.34573275,1.2224771,-0.14966066,-0.15277758,0.031059697,-0.16119689,0.06302871,-0.007852148,-0.10206469,0.047921896,0.1851715,1.2489494,-0.0633549,0.5882197,0.24487987,1.0996964,0.06909448,-0.09731517,0.16000889
70,ecj2018,netgen,1000-2-23.tsp,0.46858832,0.34111458,1.2284969,-0.15066653,-0.1534847,0.03286135,-0.16117363,0.06005593,-0.007845532,-0.10187132,0.04671228,0.18134767,1.1987197,-0.059079,0.5797444,0.24588344,1.0825394,0.073206395,-0.10244854,0.15841891
71,ecj2018,netgen,1000-2-24.tsp,0.48417455,0.33777794,1.2226585,-0.14972836,-0.15354173,0.032640155,-0.1608655,0.062434845,-0.0070076385,-0.10271405,0.05074506,0.18854505,1.2356899,-0.07041748,0.5821397,0.25510794,1.0839537,0.062492743,-0.10977531,0.15072796
72,ecj2018,netgen,1000-2-25.tsp,0.46724415,0.34479424,1.2233751,-0.14979592,-0.15321065,0.032542102,-0.16107361,0.062207326,-0.00749587,-0.10226207,0.04924542,0.18613952,1.2376295,-0.063083336,0.586748,0.24963357,1.0936233,0.06876534,-0.10298547,0.15525448
73,ecj2018,netgen,1000-2-26.tsp,0.49429807,0.333617,1.2320813,-0.15291111,-0.15477525,0.03187995,-0.16145207,0.06219313,-0.007009539,-0.10294319,0.039557576,0.18343875,1.2984794,-0.09161594,0.5915466,0.26733243,1.0972228,0.056306247,-0.10984857,0.1472088
74,ecj2018,netgen,1000-2-27.tsp,0.47628537,0.33336094,1.2187761,-0.15037164,-0.15337445,0.032026213,-0.16093928,0.05710332,-0.007989501,-0.10161076,0.044788364,0.17752299,1.1724036,-0.06924877,0.573823,0.23716697,1.07028,0.06844046,-0.10541398,0.15703465
75,ecj2018,netgen,1000-2-28.tsp,0.47033486,0.34296077,1.2227699,-0.14982398,-0.15346605,0.03348607,-0.16116875,0.062152866,-0.0073603443,-0.10231145,0.048718877,0.18514706,1.2398976,-0.06792355,0.5856839,0.25163904,1.0912017,0.06761449,-0.1052375,0.15360732
76,ecj2018,netgen,1000-2-29.tsp,0.47359955,0.3413914,1.2181131,-0.14941585,-0.15337919,0.032859314,-0.16093847,0.06152056,-0.007217732,-0.10234494,0.048286144,0.18438168,1.2440839,-0.07131092,0.5854838,0.2502635,1.0907124,0.06512454,-0.10459484,0.15439628
77,ecj2018,netgen,1000-2-3.tsp,0.48160475,0.33950493,1.2338879,-0.15300234,-0.15462828,0.03147586,-0.1614059,0.061892692,-0.0074225217,-0.10267302,0.039803308,0.18403299,1.2875198,-0.08219851,0.59413123,0.26431978,1.1030583,0.06151231,-0.10719974,0.14873658
78,ecj2018,netgen,1000-2-30.tsp,0.46746254,0.3443435,1.2222929,-0.14980973,-0.15338884,0.032640968,-0.16097394,0.06162933,-0.007418379,-0.10224484,0.04917307,0.18597998,1.2310697,-0.06215664,0.5850672,0.25145745,1.0913947,0.068842895,-0.104049675,0.1545421
79,ecj2018,netgen,1000-2-31.tsp,0.46542656,0.34523073,1.224465,-0.1497547,-0.15296912,0.031944588,-0.16115634,0.06295872,-0.007685989,-0.10220254,0.04918865,0.18669127,1.2434243,-0.06291017,0.5876232,0.24717876,1.0975075,0.06933926,-0.10026605,0.15711538
80,ecj2018,netgen,1000-2-32.tsp,0.4741686,0.33737865,1.2386912,-0.15147899,-0.15288611,0.02958981,-0.16129413,0.060140207,-0.008578958,-0.10181568,0.047644015,0.18318993,1.1761804,-0.05596783,0.5761874,0.23837143,1.0798941,0.07283894,-0.10332517,0.15965194
81,ecj2018,netgen,1000-2-33.tsp,0.49701923,0.3273693,1.2372355,-0.15213923,-0.15370819,0.032195263,-0.1615078,0.06131374,-0.00793247,-0.102425545,0.048255995,0.1840247,1.1662552,-0.070736244,0.5721209,0.2458507,1.0617135,0.066639565,-0.11531678,0.15278643
82,ecj2018,netgen,1000-2-34.tsp,0.31221688,0.42351744,1.2542576,-0.15075448,-0.15161756,0.02872038,-0.16224879,0.0639858,-0.029925905,-0.09642232,0.05170488,0.1930089,1.0777415,0.07754621,0.68004,0.19340622,1.1573322,0.11285185,-0.05532339,0.19436546
83,ecj2018,netgen,1000-2-35.tsp,0.47686583,0.34217852,1.2327777,-0.15065576,-0.15357357,0.03291087,-0.16122894,0.06399178,-0.0071262135,-0.10271824,0.051328454,0.19006082,1.233601,-0.061635345,0.5830873,0.25711823,1.0865266,0.068095796,-0.10845016,0.1526724
84,ecj2018,netgen,1000-2-36.tsp,0.4831798,0.33739603,1.2194382,-0.14947428,-0.153414,0.032516908,-0.16102064,0.06252965,-0.007056897,-0.10258964,0.048951335,0.18592197,1.2450601,-0.07498101,0.5833512,0.2522516,1.0867976,0.061060116,-0.10719462,0.1525946
85,ecj2018,netgen,1000-2-37.tsp,0.45587656,0.35080972,1.2367258,-0.15289834,-0.15405253,0.029838577,-0.16122647,0.060932204,-0.008897215,-0.10198118,0.03904478,0.18398863,1.2764236,-0.06440326,0.60275507,0.25432065,1.1176456,0.07010874,-0.09989533,0.15451688
86,ecj2018,netgen,1000-2-38.tsp,0.3869579,0.38263515,1.2467619,-0.15095656,-0.15176904,0.027889755,-0.16211691,0.061430536,-0.016203126,-0.09914505,0.044941254,0.18082184,1.1350193,0.014423173,0.6356256,0.21751085,1.1147794,0.09333543,-0.07573057,0.18059878
87,ecj2018,netgen,1000-2-39.tsp,0.4679127,0.34399506,1.2222656,-0.14976615,-0.15348366,0.033561263,-0.1610767,0.061974406,-0.007485511,-0.10230793,0.049631927,0.18645254,1.2329348,-0.06502352,0.5853513,0.25197235,1.0901228,0.06813795,-0.10619073,0.15225346
88,ecj2018,netgen,1000-2-4.tsp,0.45746854,0.34917417,1.2252232,-0.14988524,-0.15294884,0.03193264,-0.16106656,0.062405083,-0.007762982,-0.10211765,0.049837004,0.18735963,1.2351539,-0.05468537,0.5882012,0.2467047,1.0993944,0.07317025,-0.09953753,0.15728788
89,ecj2018,netgen,1000-2-40.tsp,0.46307296,0.34412763,1.2313715,-0.15041792,-0.15284902,0.030236958,-0.16099663,0.060096778,-0.008107447,-0.10173421,0.0477972,0.18342867,1.1980463,-0.050567456,0.58184546,0.2399297,1.0915482,0.07474611,-0.09765799,0.16121128
90,ecj2018,netgen,1000-2-41.tsp,0.4754119,0.3367449,1.2187669,-0.14981386,-0.15335302,0.032514397,-0.16108458,0.05913959,-0.007463991,-0.101880394,0.044844322,0.17816612,1.208865,-0.07123932,0.5791699,0.24235867,1.0808856,0.06657035,-0.10229855,0.15823242
